Date,y_real_baseline,VaR_99_baseline,ES_99_baseline,violation_99_baseline,y_real_sentiment,VaR_99_sentiment,ES_99_sentiment,violation_99_sentiment
2020-03-18,-0.0532222549833952,-0.0539754151213492,-0.1244819794731286,0,-0.0532222549833952,-0.0522658950310742,-0.0977055019547003,1
2020-03-19,0.0046967630734607,-0.1052106961428207,-0.1940915553598089,0,0.0046967630734607,-0.1029347413537383,-0.2180213410626425,0
2020-03-20,-0.0443276366243312,-0.0633558911247483,-0.1284558439442629,0,-0.0443276366243312,-0.055268441928668,-0.131000914811666,0
2020-03-23,-0.0297314925665413,-0.1089332387800109,-0.2801635043643274,0,-0.0297314925665413,-0.1046244886406254,-0.3026272188249459,0
2020-03-24,0.0896832425038081,-0.1139385342658701,-0.2938291773108615,0,0.0896832425038081,-0.1064313070763696,-0.2510009348051368,0
2020-03-25,0.0114689982085231,-0.0743536263996242,-0.3581286723960654,0,0.0114689982085231,-0.0736156228821815,-0.1620975831157008,0
2020-03-26,0.0605438263785688,-0.0746507274872141,-0.1792819880248673,0,0.0605438263785688,-0.0738119766509048,-0.1660602430643261,0
2020-03-27,-0.0342678460444303,-0.0820078441620332,-0.2002677839268114,0,-0.0342678460444303,-0.0834988414834083,-0.3152576838301315,0
2020-03-30,0.0329665781501471,-0.1403523880620256,-0.316536791885711,0,0.0329665781501471,-0.1338330915147335,-0.3617690890543111,0
2020-03-31,-0.0161423052108988,-0.0899895726010096,-0.4439702521376968,0,-0.0161423052108988,-0.0907207282411255,-0.2056882957464397,0
2020-04-01,-0.0451463674180075,-0.1469346325212327,-0.3540394478526876,0,-0.0451463674180075,-0.1418402135019698,-0.2869348415777574,0
2020-04-02,0.0225726561294403,-0.157499429515806,-0.4859560218865096,0,0.0225726561294403,-0.150344622955037,-0.3509072142415385,0
2020-04-03,-0.0152528608402,-0.1004426060748679,-0.2161743974619158,0,-0.0152528608402,-0.0964416222284319,-0.1794567667439661,0
2020-04-06,0.0679682332080674,-0.1592716164278033,-0.3827389615305984,0,0.0679682332080674,-0.1354175796475842,-0.4295809405278596,0
2020-04-07,-0.0016043317232304,-0.1111117590259121,-0.6856988902891542,0,-0.0016043317232304,-0.1082995606711398,-0.2578597720596864,0
2020-04-08,0.0334893828470159,-0.1149525550021734,-0.3219090148672498,0,0.0334893828470159,-0.1144298661046082,-0.4670804165578462,0
2020-04-09,0.014383474542832,-0.114747374262868,-0.3156201385346633,0,0.014383474542832,-0.1117648728086312,-0.2317336929005246,0
2020-04-13,-0.0101560645624545,-0.116653696430792,-0.2853294300753061,0,-0.0101560645624545,-0.1128161812568856,-0.3058825718468552,0
2020-04-14,0.0301145678972492,-0.1461646451808542,-0.3851019732715082,0,0.0301145678972492,-0.1372705798509083,-0.3161604463130164,0
2020-04-15,-0.0222767498875067,-0.1162432824666021,-0.3045354612959993,0,-0.0222767498875067,-0.1144524825407685,-0.4804766084929893,0
2020-04-16,0.0057998230646387,-0.1705348127931659,-0.4544883122594674,0,0.0057998230646387,-0.1625914329813112,-0.4367219361147888,0
2020-04-17,0.0264409638671176,-0.1098849538565863,-0.25800787555698,0,0.0264409638671176,-0.100689087628965,-0.2695123644374063,0
2020-04-20,-0.0180428643090241,-0.1174651449322145,-0.2308661803489414,0,-0.0180428643090241,-0.1094107913296138,-0.1760892226103849,0
2020-04-21,-0.0311550958162663,-0.1679279123566493,-0.3471694143183659,0,-0.0311550958162663,-0.1676231917274983,-0.4872525835150403,0
2020-04-22,0.0226713002429618,-0.165707312722288,-0.4145601942942705,0,0.0226713002429618,-0.1664513067739736,-0.3559351663476137,0
2020-04-23,-0.0005395999041152,-0.1174638349697772,-0.7228376673246076,0,-0.0005395999041152,-0.1046492513055735,-0.1995035423745335,0
2020-04-24,0.0138221114617196,-0.110555160518446,-0.2417036591290128,0,0.0138221114617196,-0.094079280289973,-0.1672785096772764,0
2020-04-27,0.0146068715244491,-0.1163979642559625,-0.291756123526356,0,0.0146068715244491,-0.1020475382546682,-0.2844515636439824,0
2020-04-28,-0.0052561743837598,-0.112256394765224,-0.2626272257944308,0,-0.0052561743837598,-0.0923877935325234,-0.1484824125892341,0
2020-04-29,0.0262366981308891,-0.1085934983965606,-0.2780271462655055,0,0.0262366981308891,-0.0859422428026775,-0.1389067948396813,0
2020-04-30,-0.0092551508608553,-0.1088098441393147,-0.3168726630836783,0,-0.0092551508608553,-0.0901950946594991,-0.1455256515373274,0
2020-05-01,-0.0284601863512391,-0.1144117241396137,-0.2248971355209263,0,-0.0284601863512391,-0.0924330342005192,-0.1616400780660139,0
2020-05-04,0.0042408122145938,-0.1593469002221158,-0.3116916783256677,0,0.0042408122145938,-0.1662274846239757,-0.3265159732571576,0
2020-05-05,0.0089999173273822,-0.1061727971560407,-0.270773172145176,0,0.0089999173273822,-0.0841741868700183,-0.1343806324676453,0
2020-05-06,-0.0070038736436275,-0.1089631639574376,-0.2950685258597622,0,-0.0070038736436275,-0.0818857125680758,-0.1311509285735942,0
2020-05-07,0.0114389490633546,-0.1083775740662144,-0.1953837445169428,0,0.0114389490633546,-0.0862311041512413,-0.1624538683490392,0
2020-05-08,0.0167307927704322,-0.1075417467516268,-0.2990610458270552,0,0.0167307927704322,-0.0910385485333019,-0.1918868398418305,0
2020-05-11,0.0001330719019072,-0.0966774187144806,-0.2436171806714796,0,0.0001330719019072,-0.0912297762559773,-0.210344754832572,0
2020-05-12,-0.0207133576295629,-0.0912134147130537,-0.1602766109259352,0,-0.0207133576295629,-0.0804592370414347,-0.1466190850551786,0
2020-05-13,-0.0176169906358547,-0.1663520826395642,-0.5609527640983321,0,-0.0176169906358547,-0.1661865803750537,-0.3016183063635516,0
2020-05-14,0.0114589178040714,-0.166790588887247,-0.3072140939861045,0,0.0114589178040714,-0.1592762451699291,-0.3867656205554883,0
2020-05-15,0.0039186922544353,-0.0954823226329361,-0.1670907265081531,0,0.0039186922544353,-0.0927739012893848,-0.1880917338779196,0
2020-05-18,0.0310151876199215,-0.0854777833706109,-0.2132731173080725,0,0.0310151876199215,-0.0817827404080997,-0.1436040001432305,0
2020-05-19,-0.0105397577781199,-0.0957907230178748,-0.1809856180894796,0,-0.0105397577781199,-0.0954222665112944,-0.1908594154713306,0
2020-05-20,0.0165140022817817,-0.0413120952853738,-0.0788376311578635,0,0.0165140022817817,-0.0975612887266427,-0.2007054019913589,0
2020-05-21,-0.0078039691244139,-0.0358163540958143,-0.0527139078500406,0,-0.0078039691244139,-0.0376302413035905,-0.0618605830609363,0
2020-05-22,0.0023509655202508,-0.0342330838733757,-0.04961406054074,0,0.0023509655202508,-0.032409435821691,-0.0647978882631702,0
2020-05-26,0.0122142619717501,-0.0302635299206452,-0.0441337641416375,0,0.0122142619717501,-0.0323826051095959,-0.0598865993120077,0
2020-05-27,0.0147184596796299,-0.0360872285299911,-0.0712643480676659,0,0.0147184596796299,-0.037990526793215,-0.0606758534746342,0
2020-05-28,-0.0021101385393776,-0.0355413326727292,-0.0546931115491666,0,-0.0021101385393776,-0.0377767151296802,-0.0608766213839823,0
2020-05-29,0.0048008007069699,-0.0352923025223421,-0.0537431425620646,0,0.0048008007069699,-0.0332986254015648,-0.068381352429653,0
2020-06-01,0.0037442092688515,-0.0328235598957757,-0.0516771038535731,0,0.0037442092688515,-0.0320865798312555,-0.0499952283474948,0
2020-06-02,0.0081773111609137,-0.0323129342445236,-0.0482714331305979,0,0.0081773111609137,-0.0331142746887873,-0.0431982824388705,0
2020-06-03,0.0135566550386172,-0.0332540822331755,-0.047139467543563,0,0.0135566550386172,-0.0321985448099743,-0.0439374364753934,0
2020-06-04,-0.0033743828268093,-0.0363185390769088,-0.0517304729805068,0,-0.0033743828268093,-0.0375002729433456,-0.0589259066158347,0
2020-06-05,0.0258740021621006,-0.0344181891228995,-0.0572469897592731,0,0.0258740021621006,-0.0316834163139736,-0.0459387571696056,0
2020-06-08,0.011969668608388,-0.0365590281498527,-0.0543776789361293,0,0.011969668608388,-0.0376489390046323,-0.050393994067105,0
2020-06-09,-0.0078297555813769,-0.0359386243978922,-0.0511020456656128,0,-0.0078297555813769,-0.0356905539867331,-0.0583929976315465,0
2020-06-10,-0.0053272435431177,-0.0370060167628752,-0.0715564215880699,0,-0.0053272435431177,-0.0347558141713746,-0.0501743674202285,0
2020-06-11,-0.0607526945420899,-0.0353770990106881,-0.0640010553873515,1,-0.0607526945420899,-0.0344785087000095,-0.0585382703892373,1
2020-06-12,0.012976299439118,-0.0569661716015635,-0.1090104420813985,0,0.012976299439118,-0.0653556468014857,-0.21242232454776,0
2020-06-15,0.0082778511523731,-0.0358185753035512,-0.0632494342364382,0,0.0082778511523731,-0.0368775339164953,-0.055669561205647,0
2020-06-16,0.0187848520431626,-0.0311126373685108,-0.0726626029923881,0,0.0187848520431626,-0.0324651725522543,-0.054723021581728,0
2020-06-17,-0.0036067962213368,-0.0348836274462771,-0.0513892696849294,0,-0.0036067962213368,-0.0359027371991561,-0.0645032395627208,0
2020-06-18,0.0005940441542647,-0.0322170767791347,-0.0528853050371775,0,0.0005940441542647,-0.0332478274667906,-0.0599213973219584,0
2020-06-19,-0.0056655143001892,-0.0301025838260772,-0.0468850810326309,0,-0.0056655143001892,-0.0324730361228639,-0.0445887386013993,0
2020-06-22,0.0064740877637197,-0.035563211474022,-0.0587296264530893,0,0.0064740877637197,-0.0339694742833096,-0.0532153419450035,0
2020-06-23,0.004298159097032,-0.0299360764025419,-0.0436192600372067,0,0.004298159097032,-0.032033653367054,-0.0499096846777272,0
2020-06-24,-0.0261952459494167,-0.0307509654897533,-0.0435927489117015,0,-0.0261952459494167,-0.0325659782420244,-0.0463753558378755,0
2020-06-25,0.0108998173900716,-0.0550408398111965,-0.3257433149344994,0,0.0108998173900716,-0.0604579213851267,-0.1014192113291666,0
2020-06-26,-0.0245252173351294,-0.0353775688131842,-0.0576903686324618,0,-0.0245252173351294,-0.0348380377598263,-0.0566899840578725,0
2020-06-29,0.0145789075390698,-0.0529499407918064,-0.0918142772395034,0,0.0145789075390698,-0.0519366804302709,-0.1007088092904201,0
2020-06-30,0.0152923336376814,-0.0365929490567713,-0.07749243494389,0,0.0152923336376814,-0.0370783128431275,-0.0492763786665607,0
2020-07-01,0.0050095741935317,-0.0361805519102696,-0.0487929215986564,0,0.0050095741935317,-0.0380144638781332,-0.0639444243810809,0
2020-07-02,0.0045309697387857,-0.0330801443330371,-0.0489115007396362,0,0.0045309697387857,-0.0346072880836248,-0.055552615619699,0
2020-07-06,0.0157569431658263,-0.0325234394312263,-0.0507114252316528,0,0.0157569431658263,-0.0345840203452926,-0.0516078381498938,0
2020-07-07,-0.0108774770237203,-0.0359638077677642,-0.0593130028247272,0,-0.0108774770237203,-0.0365732473651568,-0.0595465136359019,0
2020-07-08,0.0077969631416859,-0.0391272637953906,-0.062111167855048,0,0.0077969631416859,-0.0415328153909949,-0.0875052189085353,0
2020-07-09,-0.0056595939049489,-0.0324563590214366,-0.0522804232101138,0,-0.0056595939049489,-0.0343904313556028,-0.0496208865499437,0
2020-07-10,0.0104118130009864,-0.0358888803755914,-0.0524931930163738,0,0.0104118130009864,-0.0332936480854298,-0.0520968732278701,0
2020-07-13,-0.0094066236664834,-0.0339842073328295,-0.0483644595985381,0,-0.0094066236664834,-0.0341942078170383,-0.0551980253188588,0
2020-07-14,0.0133172851894461,-0.0386667481884633,-0.065538480266736,0,0.0133172851894461,-0.038271166573805,-0.0660126128719238,0
2020-07-15,0.0090410758775439,-0.035713267707208,-0.0463344950374202,0,0.0090410758775439,-0.0371403137920599,-0.0647312972470892,0
2020-07-16,-0.0034119182072365,-0.0326802409200228,-0.0534552889343466,0,-0.0034119182072365,-0.0346929703793291,-0.0529729017863582,0
2020-07-17,0.002844558804474,-0.0302073527653332,-0.0584033941702259,0,0.002844558804474,-0.0311980224194471,-0.0496407865852932,0
2020-07-20,0.0083717949222847,-0.031066269516983,-0.0498848184711847,0,0.0083717949222847,-0.0318708444757027,-0.0566187534424653,0
2020-07-21,0.0016776106203393,-0.0332095784384866,-0.0608081928196004,0,0.0016776106203393,-0.0342645875723693,-0.0553886637282439,0
2020-07-22,0.0057306396229577,-0.0324009957556824,-0.0530035035260208,0,0.0057306396229577,-0.0317715129200521,-0.0490216435827648,0
2020-07-23,-0.0123963761928377,-0.0311167339942733,-0.0410299906747467,0,-0.0123963761928377,-0.0312451669247421,-0.0504306287913133,0
2020-07-24,-0.0062096309368145,-0.0381951646880839,-0.0718441802253356,0,-0.0062096309368145,-0.0394738618134276,-0.0786954849513331,0
2020-07-27,0.0073679197383532,-0.0370064732697931,-0.0562665494128013,0,0.0073679197383532,-0.0333429533734535,-0.0626231805230937,0
2020-07-28,-0.0064944445458211,-0.033842479509369,-0.0502470212143678,0,-0.0064944445458211,-0.0346003918724154,-0.0553774759820705,0
2020-07-29,0.0123517835096749,-0.036277060605543,-0.059947847758368,0,0.0123517835096749,-0.0358954650892688,-0.0656203335260065,0
2020-07-30,-0.0037572800311502,-0.0361361432040509,-0.0591109458849665,0,-0.0037572800311502,-0.0357883289687023,-0.0496241097275675,0
2020-07-31,0.0076412219629402,-0.0330123641482124,-0.0621376319594912,0,0.0076412219629402,-0.0333527715459622,-0.0541206891073179,0
2020-08-03,0.0071553656659426,-0.0337344979592346,-0.0549264127241289,0,0.0071553656659426,-0.0345888510598414,-0.049464151340846,0
2020-08-04,0.0036054223254121,-0.0336493126274885,-0.0491945345385147,0,0.0036054223254121,-0.0338936773008205,-0.0455702961638648,0
2020-08-05,0.0064091575198012,-0.029955332763908,-0.0470804470303729,0,0.0064091575198012,-0.0330869449743347,-0.0495603013463861,0
2020-08-06,0.00640712827419,-0.0299065299919728,-0.0485761032148714,0,0.00640712827419,-0.034480655425392,-0.0633747162253535,0
2020-08-07,0.0006328241436065,-0.0295394944021741,-0.0470989011530737,0,0.0006328241436065,-0.0332244149722236,-0.0550755977989562,0
2020-08-10,0.0027384827334759,-0.0294944398851897,-0.0451120486158458,0,0.0027384827334759,-0.0299307738154832,-0.0491330632563007,0
2020-08-11,-0.0080010765400121,-0.0199985678121839,-0.0280464957305627,0,-0.0080010765400121,-0.0280333410172193,-0.0437456642106975,0
2020-08-12,0.0138995154075051,-0.0326526161846845,-0.0464887381023844,0,0.0138995154075051,-0.0295678829974827,-0.0523944587819414,0
2020-08-13,-0.0020492827488653,-0.0258483709275009,-0.0438896497603683,0,-0.0020492827488653,-0.0313133653312278,-0.053669030392087,0
2020-08-14,-0.0001718873220285,-0.0252160075034661,-0.0371261762415761,0,-0.0001718873220285,-0.017099967658035,-0.0286529174846406,0
2020-08-17,0.0027061797000743,-0.01857412832088,-0.0293587002049574,0,0.0027061797000743,-0.0220349640090999,-0.0315180865763878,0
2020-08-18,0.0023007288895721,-0.0179687092541966,-0.0260826215187349,0,0.0023007288895721,-0.0169890592840355,-0.0275276508128844,0
2020-08-19,-0.0044141140079999,-0.0166300147838302,-0.0262461229910441,0,-0.0044141140079999,-0.016712778267388,-0.0314122160009023,0
2020-08-20,0.003153651189335,-0.0199330759830918,-0.0272870758452226,0,0.003153651189335,-0.0191543676995254,-0.02988256689294,0
2020-08-21,0.0034351993029498,-0.0170941764888029,-0.0247828728948547,0,0.0034351993029498,-0.0175036490620969,-0.0287674770261888,0
2020-08-24,0.0099936103912853,-0.0167790661976601,-0.0263368914638544,0,0.0099936103912853,-0.0160371762199473,-0.0265677197475343,0
2020-08-25,0.0035899032926029,-0.0174423855649564,-0.0268167097076289,0,0.0035899032926029,-0.0174194946487778,-0.0236047478874026,0
2020-08-26,0.0101440119504324,-0.0162221751794523,-0.0239546879877912,0,0.0101440119504324,-0.0168662602587483,-0.0227005620956363,0
2020-08-27,0.001671626404583,-0.0168783605285587,-0.0246189110967876,0,0.001671626404583,-0.0161237708977619,-0.0228564630129155,0
2020-08-28,0.0067100140785116,-0.0165311314186532,-0.0290960100121482,0,0.0067100140785116,-0.0164679226627475,-0.0239971392653847,0
2020-08-31,-0.0021973605623918,-0.0161439503788727,-0.0254330641368791,0,-0.0021973605623918,-0.0163435644433106,-0.0252918232697,0
2020-09-01,0.0074968189268141,-0.0170473136796943,-0.0266861713684215,0,0.0074968189268141,-0.0187699914336435,-0.0274595895771263,0
2020-09-02,0.0152490541901656,-0.0162528547747503,-0.020381986215919,0,0.0152490541901656,-0.0170098518858098,-0.0264915250472552,0
2020-09-03,-0.0357575855396642,-0.0187225588255601,-0.0264922194713783,1,-0.0357575855396642,-0.0174244160708366,-0.0236281316048496,1
2020-09-04,-0.0081662813399229,-0.0565004228810253,-0.1258120572262496,0,-0.0081662813399229,-0.048596752870909,-0.0935610133789048,0
2020-09-08,-0.0281488368506128,-0.0358101050861986,-0.0786600398385775,0,-0.0281488368506128,-0.034499745684366,-0.0473101108764299,0
2020-09-09,0.0199447685202259,-0.0562929611376199,-0.0952537133360741,0,0.0199447685202259,-0.055104359593418,-0.1139345565441126,0
2020-09-10,-0.0177412698179699,-0.0375555315823077,-0.0511617515112345,0,-0.0177412698179699,-0.0358595865370676,-0.054970340143597,0
2020-09-11,0.0005329513271484,-0.0554804432126582,-0.0823609574891648,0,0.0005329513271484,-0.0575077429859451,-0.1015677946913739,0
2020-09-14,0.012661314711189,-0.0337337405031233,-0.0534995892321644,0,0.012661314711189,-0.0333853486228241,-0.0441797542415912,0
2020-09-15,0.0052058118315071,-0.0369691776068555,-0.0642050464154043,0,0.0052058118315071,-0.0368396405759121,-0.068812074208707,0
2020-09-16,-0.0046296583637453,-0.0333170856922463,-0.0505287528922392,0,-0.0046296583637453,-0.03142651066695,-0.0598004318261304,0
2020-09-17,-0.0084479553221299,-0.0365605292761691,-0.0571378445570047,0,-0.0084479553221299,-0.0340844761106564,-0.0588208080349788,0
2020-09-18,-0.011245565213035,-0.0420222662392715,-0.063789246201126,0,-0.011245565213035,-0.0360567141702383,-0.0506855524336343,0
2020-09-21,-0.0116385602332885,-0.0423707076615338,-0.0824277069568624,0,-0.0116385602332885,-0.0395320199069641,-0.078570312983576,0
2020-09-22,0.0104630133216401,-0.0421507168596862,-0.0688106867545782,0,0.0104630133216401,-0.0394144557395375,-0.0649613164214351,0
2020-09-23,-0.0240073552153839,-0.0334363532017564,-0.050462247854712,0,-0.0240073552153839,-0.0329661105619075,-0.0598211879362215,0
2020-09-24,0.0029830160424714,-0.053463136622626,-0.0966379458023461,0,0.0029830160424714,-0.057467360787772,-0.0989702135318301,0
2020-09-25,0.0158504473369614,-0.0336098663752963,-0.0444885759810136,0,0.0158504473369614,-0.034373552608383,-0.0504280988285514,0
2020-09-28,0.0159821807104992,-0.0382576207820243,-0.0511431237577911,0,0.0159821807104992,-0.0372085597586931,-0.0545442879476247,0
2020-09-29,-0.0048242746203046,-0.0385431945726689,-0.058325906397526,0,-0.0048242746203046,-0.0394911662644477,-0.063309601638956,0
2020-09-30,0.0082198337849473,-0.0375398438792258,-0.0597216410634772,0,0.0082198337849473,-0.035967687809219,-0.0540205900062855,0
2020-10-01,0.0052789351215227,-0.034812775193939,-0.0491776587938325,0,0.0052789351215227,-0.0337871485777777,-0.0532208664444158,0
2020-10-02,-0.0096238049565307,-0.0345650503573091,-0.0608331298928015,0,-0.0096238049565307,-0.0326570645583368,-0.0444875334888738,0
2020-10-05,0.0178131162234321,-0.0455396237864423,-0.0679426395997227,0,0.0178131162234321,-0.0417023654042908,-0.0854824873928152,0
2020-10-06,-0.0140720563583306,-0.0406070260004226,-0.0929256591473393,0,-0.0140720563583306,-0.0395245444817635,-0.0603646823306896,0
2020-10-07,0.0172471429443761,-0.0473709903808019,-0.0763524613604727,0,0.0172471429443761,-0.0426321052600832,-0.0770716604872551,0
2020-10-08,0.0079782313503539,-0.0422874495107604,-0.0629801079798686,0,0.0079782313503539,-0.040599463236771,-0.0632047170236005,0
2020-10-09,0.008755090968819,-0.0343036303140805,-0.0540975961819686,0,0.008755090968819,-0.0329825328269484,-0.0543267458597889,0
2020-10-12,0.0162825363133352,-0.0347437554410817,-0.0482054869384002,0,0.0162825363133352,-0.0335033673408504,-0.0450204076483162,0
2020-10-13,-0.0063269089281207,-0.0410541820717926,-0.061809491172562,0,-0.0063269089281207,-0.0402924147374495,-0.0650651748763223,0
2020-10-14,-0.006645169344888,-0.036080525428184,-0.0582496880396354,0,-0.006645169344888,-0.0339620416716505,-0.0503168354247962,0
2020-10-15,-0.0015289137675462,-0.0359387498247796,-0.0541295300664106,0,-0.0015289137675462,-0.0365592146970095,-0.0513501505022571,0
2020-10-16,0.0001349188655967,-0.0356488518364682,-0.0453681519271509,0,0.0001349188655967,-0.0341577622855125,-0.0530270689017552,0
2020-10-19,-0.0164646817835608,-0.0343484938132138,-0.0480516070595916,0,-0.0164646817835608,-0.0339059929021078,-0.0482108842229437,0
2020-10-20,0.0047161967114456,-0.0593750757259467,-0.1261253295099048,0,0.0047161967114456,-0.0587700615068989,-0.0937152661288344,0
2020-10-21,-0.0021980969674755,-0.0340068840530305,-0.0490930739879494,0,-0.0021980969674755,-0.0332485138503459,-0.0462796812345032,0
2020-10-22,0.0052053447789904,-0.0348432741638495,-0.0504346222591309,0,0.0052053447789904,-0.0335240838278829,-0.0415597782385546,0
2020-10-23,0.0034398376343483,-0.0336724618222429,-0.0424173533587642,0,0.0034398376343483,-0.0335436081685358,-0.0468103983650094,0
2020-10-26,-0.0187644665127659,-0.0317901151919082,-0.0473375021579324,0,-0.0187644665127659,-0.032958647871929,-0.0500144619596063,0
2020-10-27,-0.0030302232963619,-0.0526079603713759,-0.0745113305202324,0,-0.0030302232963619,-0.0514735199599962,-0.146153526962819,0
2020-10-28,-0.0359255417333993,-0.0336387710268421,-0.0688003663452342,1,-0.0359255417333993,-0.0324133343996049,-0.0503144682711052,1
2020-10-29,0.0118765316542814,-0.0547718070721912,-0.08426219432297,0,0.0118765316542814,-0.0550125987735021,-0.0995777968832222,0
2020-10-30,-0.0122036992572113,-0.0355785082863278,-0.0509272166211937,0,-0.0122036992572113,-0.0354601634520717,-0.0529804545335612,0
2020-11-02,0.0122429418948527,-0.0460054117711594,-0.065309503814665,0,0.0122429418948527,-0.0443526290296706,-0.0824721416152424,0
2020-11-03,0.0176427311397694,-0.0359076288439153,-0.0648425638920224,0,0.0176427311397694,-0.0357409927180011,-0.0468982455256266,0
2020-11-04,0.0218075172245977,-0.0412710219316395,-0.0636488514480046,0,0.0218075172245977,-0.0414881842431,-0.0586904736536246,0
2020-11-05,0.0192732917107411,-0.041382334835471,-0.0546592398414275,0,0.0192732917107411,-0.0432418172204431,-0.0618435153976865,0
2020-11-06,-0.0002877822932725,-0.0427077875950196,-0.0612860803265828,0,-0.0002877822932725,-0.0432398911184914,-0.0826488611665085,0
2020-11-09,0.0116319865448793,-0.0364523492463599,-0.0490759653904669,0,0.0116319865448793,-0.0356126717852729,-0.0503713941383711,0
2020-11-10,-0.0014007834839128,-0.0350746942029313,-0.0488679832795715,0,-0.0014007834839128,-0.0353450245912903,-0.0522437070170122,0
2020-11-11,0.0076227332365802,-0.0359466891805802,-0.0522707358946296,0,0.0076227332365802,-0.0345072173618899,-0.0543114131781625,0
2020-11-12,-0.0100286509185961,-0.0336652465787809,-0.049647488764716,0,-0.0100286509185961,-0.0338188741425044,-0.0458336841946293,0
2020-11-13,0.0135185488135386,-0.0449020325883438,-0.0656039299272422,0,0.0135185488135386,-0.0406471086488806,-0.0705816552219467,0
2020-11-16,0.0115807322378128,-0.0353142828777259,-0.0558158309138578,0,0.0115807322378128,-0.034229331880625,-0.0505011816973759,0
2020-11-17,-0.0048034485624238,-0.0346411282454327,-0.0487031109724247,0,-0.0048034485624238,-0.0335914840612128,-0.0584058827427257,0
2020-11-18,-0.0116312134796013,-0.0355121869329922,-0.044036409471402,0,-0.0116312134796013,-0.0364630495642059,-0.0488955401293547,0
2020-11-19,0.0039386818409161,-0.0424355440701067,-0.0629414463641323,0,0.0039386818409161,-0.0389848110635058,-0.0560832413150229,0
2020-11-20,-0.0068157435546473,-0.033963671506742,-0.0500295271055772,0,-0.0068157435546473,-0.0349801080655776,-0.0454679810519288,0
2020-11-23,0.0056201225468348,-0.0360926987159899,-0.0507591717927957,0,0.0056201225468348,-0.0365792963543759,-0.0499038766541094,0
2020-11-24,0.0160324520982945,-0.0341053763428942,-0.054494303659222,0,0.0160324520982945,-0.034682013870311,-0.0560314573887568,0
2020-11-25,-0.0015856720702811,-0.0421184251765263,-0.0906150425127531,0,-0.0015856720702811,-0.0426851955739614,-0.061677988612524,0
2020-11-27,0.0023941123158038,-0.0358463575512191,-0.061832863793694,0,0.0023941123158038,-0.0334591996984679,-0.0562500269338213,0
2020-11-30,-0.0046061365353599,-0.0344961801234532,-0.0519923441222654,0,-0.0046061365353599,-0.0337243547244566,-0.0520534055358184,0
2020-12-01,0.0112081492478948,-0.0354826993435569,-0.0518471889636113,0,0.0112081492478948,-0.0359653015091271,-0.0540809922121758,0
2020-12-02,0.0017895485348597,-0.0352879422331964,-0.056341314672381,0,0.0017895485348597,-0.0335177227684557,-0.049623258775368,0
