Date,y_real_baseline,VaR_95_baseline,ES_95_baseline,violation_95_baseline,y_real_sentiment,VaR_95_sentiment,ES_95_sentiment,violation_95_sentiment
2020-06-29,0.0145789075390698,-0.0208048571032708,-0.0431806591196129,0,0.0145789075390698,-0.0205880344580182,-0.0406647095381573,0
2020-06-30,0.0152923336376814,-0.0181339445538458,-0.0294914469023828,0,0.0152923336376814,-0.0184575492218596,-0.0360300247043075,0
2020-07-01,0.0050095741935317,-0.017576336393315,-0.0309633910184831,0,0.0050095741935317,-0.0193205798867784,-0.036516303762997,0
2020-07-02,0.0045309697387857,-0.0157128379093035,-0.0285238849255745,0,0.0045309697387857,-0.0166938805895158,-0.0278423779876119,0
2020-07-06,0.0157569431658263,-0.0152786654168499,-0.0257028863348961,0,0.0157569431658263,-0.016904442968736,-0.0279756508757693,0
2020-07-07,-0.0108774770237203,-0.0175227429030203,-0.029516630019127,0,-0.0108774770237203,-0.0181528589640145,-0.0297624555522702,0
2020-07-08,0.0077969631416859,-0.0173097776920487,-0.03440516521567,0,0.0077969631416859,-0.0188653713196124,-0.0378853064833011,0
2020-07-09,-0.0056595939049489,-0.0150786038893562,-0.0249932282774241,0,-0.0056595939049489,-0.0165912865004946,-0.0311638266214412,0
2020-07-10,0.0104118130009864,-0.0152837149788516,-0.030356919166712,0,0.0104118130009864,-0.014814781511369,-0.0310591931244858,0
2020-07-13,-0.0094066236664834,-0.0168012239119227,-0.030712632380887,0,-0.0094066236664834,-0.0166634506204024,-0.0309333929696847,0
2020-07-14,0.0133172851894461,-0.017250221301657,-0.0316038003501951,0,0.0133172851894461,-0.0173410441801921,-0.0308643267439843,0
2020-07-15,0.0090410758775439,-0.0176169548947616,-0.0287829552878486,0,0.0090410758775439,-0.0189641493114607,-0.0328226819908552,0
2020-07-16,-0.0034119182072365,-0.0155908297160103,-0.0272266441921878,0,-0.0034119182072365,-0.0172918219500304,-0.0287656966293685,0
2020-07-17,0.002844558804474,-0.0130041783939046,-0.0244398712148478,0,0.002844558804474,-0.0138989626582223,-0.0253837356374314,0
2020-07-20,0.0083717949222847,-0.0141097481612752,-0.0260564117478717,0,0.0083717949222847,-0.0146280825917646,-0.0259653051398792,0
2020-07-21,0.0016776106203393,-0.0164017462774186,-0.031042521675102,0,0.0016776106203393,-0.0171023776435759,-0.028924637024834,0
2020-07-22,0.0057306396229577,-0.015699610647584,-0.0274066360120148,0,0.0057306396229577,-0.0146795431103384,-0.0301613457621875,0
2020-07-23,-0.0123963761928377,-0.0145315754269467,-0.0259118954459303,0,-0.0123963761928377,-0.0142566069265034,-0.0264556484435818,0
2020-07-24,-0.0062096309368145,-0.0173425273671603,-0.0363599506626213,0,-0.0062096309368145,-0.017422116587366,-0.0330101265755459,0
2020-07-27,0.0073679197383532,-0.0170839069477447,-0.0315646178799164,0,0.0073679197383532,-0.0153695254198313,-0.0258335616012899,0
2020-07-28,-0.0064944445458211,-0.0171269543785666,-0.0284186959433178,0,-0.0064944445458211,-0.0175128056260453,-0.0291711348751057,0
2020-07-29,0.0123517835096749,-0.0167187100663049,-0.0361167374189395,0,0.0123517835096749,-0.0168606618660357,-0.0295928724800727,0
2020-07-30,-0.0037572800311502,-0.0186255251333751,-0.0312125114541009,0,-0.0037572800311502,-0.0180451976830061,-0.0319657314334977,0
2020-07-31,0.0076412219629402,-0.0162861631489319,-0.0285386404796433,0,0.0076412219629402,-0.0165688106337399,-0.029018942896131,0
2020-08-03,0.0071553656659426,-0.0171349030763347,-0.0304143489814452,0,0.0071553656659426,-0.0175425910127273,-0.0285975336867292,0
2020-08-04,0.0036054223254121,-0.0170872207641649,-0.0283533081956023,0,0.0036054223254121,-0.0171875562094801,-0.029647007624279,0
2020-08-05,0.0064091575198012,-0.0151215960838376,-0.0232278026005011,0,0.0064091575198012,-0.0164806990251257,-0.0272452804049159,0
2020-08-06,0.00640712827419,-0.0150675540854477,-0.0250049763518891,0,0.00640712827419,-0.0175659017471703,-0.0279885917359431,0
2020-08-07,0.0006328241436065,-0.0148490455761633,-0.0232571937684712,0,0.0006328241436065,-0.0164000147207976,-0.0279645365033366,0
2020-08-10,0.0027384827334759,-0.0150035724230676,-0.0261111104437023,0,0.0027384827334759,-0.0150994434642255,-0.0256666949277458,0
2020-08-11,-0.0080010765400121,-0.0100306152509344,-0.0159989354272238,0,-0.0080010765400121,-0.0139468878509458,-0.0230772392662413,0
2020-08-12,0.0138995154075051,-0.0161511731601532,-0.026755348283182,0,0.0138995154075051,-0.0150787430160368,-0.0265426598238525,0
2020-08-13,-0.0020492827488653,-0.0136696122164395,-0.0216294565899023,0,-0.0020492827488653,-0.0169856875361875,-0.0268710626847885,0
2020-08-14,-0.0001718873220285,-0.0129072648038321,-0.022125859151806,0,-0.0001718873220285,-0.0084457289289202,-0.0152387396220818,0
2020-08-17,0.0027061797000743,-0.0094335464323768,-0.0147821871783521,0,0.0027061797000743,-0.0109985223229782,-0.0225157181446347,0
2020-08-18,0.0023007288895721,-0.0090018785995687,-0.015332853279443,0,0.0023007288895721,-0.0084185230323065,-0.0134969949994394,0
2020-08-19,-0.0044141140079999,-0.0082045772395842,-0.0138535960893723,0,-0.0044141140079999,-0.0082942548231418,-0.0130766063522826,0
2020-08-20,0.003153651189335,-0.0092458105612788,-0.0158348722355941,0,0.003153651189335,-0.0083962869207955,-0.0166672687825721,0
2020-08-21,0.0034351993029498,-0.0087026475178432,-0.0132403609612177,0,0.0034351993029498,-0.0089619291036311,-0.0143906031173009,0
2020-08-24,0.0099936103912853,-0.0084082541765915,-0.0132917205564691,0,0.0099936103912853,-0.0075659445390704,-0.012468700115604,0
2020-08-25,0.0035899032926029,-0.0090967759937908,-0.0146533259795895,0,0.0035899032926029,-0.0088722240197857,-0.0148332686885818,0
2020-08-26,0.0101440119504324,-0.0078573213054234,-0.0144545691290282,0,0.0101440119504324,-0.0083638076530381,-0.0138291163154845,0
2020-08-27,0.001671626404583,-0.0084070011091601,-0.0142978646618114,0,0.001671626404583,-0.007664773856019,-0.0146679168907814,0
2020-08-28,0.0067100140785116,-0.0080816083981878,-0.013766142236322,0,0.0067100140785116,-0.008027450789543,-0.0139311506911062,0
2020-08-31,-0.0021973605623918,-0.0076607932851354,-0.0129788524429841,0,-0.0021973605623918,-0.0078427018141465,-0.0134585557290213,0
2020-09-01,0.0074968189268141,-0.0083794553962328,-0.0146473280394842,0,0.0074968189268141,-0.0096058492146108,-0.0162136637805825,0
2020-09-02,0.0152490541901656,-0.0077204893995727,-0.0129771875731686,0,0.0152490541901656,-0.0084758243037674,-0.0143096581879502,0
2020-09-03,-0.0357575855396642,-0.0097015159900079,-0.0159231629287904,1,-0.0357575855396642,-0.0081000819583045,-0.0144026762120825,1
2020-09-04,-0.0081662813399229,-0.0238038930231228,-0.049390723534266,0,-0.0081662813399229,-0.0198405726306911,-0.0383257943926951,0
2020-09-08,-0.0281488368506128,-0.0177652182002385,-0.0318678826976386,1,-0.0281488368506128,-0.0172362472977097,-0.0291145387726313,1
2020-09-09,0.0199447685202259,-0.0241948349364442,-0.0448099691667007,0,0.0199447685202259,-0.0232077189034962,-0.0461017330010863,0
2020-09-10,-0.0177412698179699,-0.0195791753870827,-0.0310084803960263,0,-0.0177412698179699,-0.0178101327683921,-0.0306031965480872,0
2020-09-11,0.0005329513271484,-0.0241393195957063,-0.0477117292097821,0,0.0005329513271484,-0.0242508893598755,-0.0490976525918552,0
2020-09-14,0.012661314711189,-0.0172397251080909,-0.026774062011173,0,0.012661314711189,-0.017138659839729,-0.0287794858651537,0
2020-09-15,0.0052058118315071,-0.0192527786870003,-0.030655620787866,0,0.0052058118315071,-0.0190067660837721,-0.0299708143244749,0
2020-09-16,-0.0046296583637453,-0.016875172220011,-0.0280074367465238,0,-0.0046296583637453,-0.0155066968975666,-0.024950249048859,0
2020-09-17,-0.0084479553221299,-0.0171089361369441,-0.0296994995845248,0,-0.0084479553221299,-0.0167811554626935,-0.0305072400410932,0
2020-09-18,-0.011245565213035,-0.0204791495213019,-0.0387042804705596,0,-0.011245565213035,-0.0177744061169007,-0.0319582029969485,0
2020-09-21,-0.0116385602332885,-0.0209596641672531,-0.0415555320061981,0,-0.0116385602332885,-0.0191868168245221,-0.0324644484431922,0
2020-09-22,0.0104630133216401,-0.0211674934868181,-0.0334770591015001,0,0.0104630133216401,-0.0197082282008412,-0.0328203470299992,0
2020-09-23,-0.0240073552153839,-0.0172329545341277,-0.0262942284468429,1,-0.0240073552153839,-0.0167036934220706,-0.0287722433282352,1
2020-09-24,0.0029830160424714,-0.0229308773768268,-0.0498301668669838,0,0.0029830160424714,-0.0244206386812238,-0.0454826884848408,0
2020-09-25,0.0158504473369614,-0.0171032710455527,-0.0273149697040157,0,0.0158504473369614,-0.017886722507916,-0.0288054678731662,0
2020-09-28,0.0159821807104992,-0.0196632291981777,-0.0338383509997745,0,0.0159821807104992,-0.0187048782924694,-0.0308445364320687,0
2020-09-29,-0.0048242746203046,-0.019604669193594,-0.0315941016545466,0,-0.0048242746203046,-0.0197436420750708,-0.0338264677345513,0
2020-09-30,0.0082198337849473,-0.0186229622749751,-0.0347671172951446,0,0.0082198337849473,-0.0172291526003909,-0.0318869506451916,0
2020-10-01,0.0052789351215227,-0.0182798032551594,-0.0290740632976205,0,0.0052789351215227,-0.0173138036932386,-0.0313476022556481,0
2020-10-02,-0.0096238049565307,-0.0180932411500408,-0.0278240803344875,0,-0.0096238049565307,-0.0168722878150312,-0.0272790581513912,0
2020-10-05,0.0178131162234321,-0.0234808704904071,-0.0371608375670053,0,0.0178131162234321,-0.0215365048024771,-0.0358886327431689,0
2020-10-06,-0.0140720563583306,-0.0213104286271648,-0.0373425356828223,0,-0.0140720563583306,-0.0198492289269234,-0.0347789793136461,0
2020-10-07,0.0172471429443761,-0.0243501795058895,-0.0380181742714633,0,0.0172471429443761,-0.0217046773382601,-0.0359122510681449,0
2020-10-08,0.0079782313503539,-0.0224813798613033,-0.0352433334495749,0,0.0079782313503539,-0.0207847947209789,-0.0339434266764515,0
2020-10-09,0.008755090968819,-0.0178752664449349,-0.0281992734418968,0,0.008755090968819,-0.0168710029195889,-0.0300843890213938,0
2020-10-12,0.0162825363133352,-0.0183540948068835,-0.0315124129764778,0,0.0162825363133352,-0.0174200327351027,-0.0279804869519402,0
2020-10-13,-0.0063269089281207,-0.0211838614887434,-0.0386058574667655,0,-0.0063269089281207,-0.0199713134176213,-0.0324112866833656,0
2020-10-14,-0.006645169344888,-0.0174209115163376,-0.0313174623568974,0,-0.006645169344888,-0.0168291995393886,-0.03047263932806,0
2020-10-15,-0.0015289137675462,-0.0175744509482421,-0.0284875687362201,0,-0.0015289137675462,-0.0183600400830687,-0.0303046450666594,0
2020-10-16,0.0001349188655967,-0.0186638277484945,-0.0294380665500875,0,0.0001349188655967,-0.0176982157540084,-0.0271427761466898,0
2020-10-19,-0.0164646817835608,-0.0177760886709438,-0.029365345055653,0,-0.0164646817835608,-0.0176223736606683,-0.0273791332521702,0
2020-10-20,0.0047161967114456,-0.0272894215247362,-0.0552132000851835,0,0.0047161967114456,-0.0269293089644476,-0.0461300698804208,0
2020-10-21,-0.0021980969674755,-0.0174090302346076,-0.0308670015553022,0,-0.0021980969674755,-0.0168642635151065,-0.0292694256284313,0
2020-10-22,0.0052053447789904,-0.0180835475263572,-0.0311612958083293,0,0.0052053447789904,-0.0172366258718657,-0.0292380163271952,0
2020-10-23,0.0034398376343483,-0.0172282354304785,-0.0291334186231483,0,0.0034398376343483,-0.0172993662038178,-0.0282495263697359,0
2020-10-26,-0.0187644665127659,-0.0162155043318042,-0.0290944971892225,1,-0.0187644665127659,-0.0168221465358787,-0.0253499127167944,1
2020-10-27,-0.0030302232963619,-0.0228261324613795,-0.0429277032093409,0,-0.0030302232963619,-0.0235655756740935,-0.0433630677867727,0
2020-10-28,-0.0359255417333993,-0.016677980143772,-0.0271924906513897,1,-0.0359255417333993,-0.0161721463035107,-0.0260311508427917,1
2020-10-29,0.0118765316542814,-0.0240745108709262,-0.045234700938036,0,0.0118765316542814,-0.0248810716948278,-0.0450051609748446,0
2020-10-30,-0.0122036992572113,-0.0186215664404726,-0.029901056157853,0,-0.0122036992572113,-0.0183840780589919,-0.0293440055678274,0
2020-11-02,0.0122429418948527,-0.0233309231940711,-0.0392847365159172,0,0.0122429418948527,-0.0217056709322714,-0.0405684912717685,0
2020-11-03,0.0176427311397694,-0.01908249944206,-0.0299262948103212,0,0.0176427311397694,-0.0188738431203636,-0.0304453301658117,0
2020-11-04,0.0218075172245977,-0.0216849802601069,-0.0383099728060136,0,0.0218075172245977,-0.0213672506656946,-0.0395206876047211,0
2020-11-05,0.0192732917107411,-0.0209884568141059,-0.0339178017732119,0,0.0192732917107411,-0.0222192735346996,-0.0365373592912218,0
2020-11-06,-0.0002877822932725,-0.0216999894633985,-0.0434470306603751,0,-0.0002877822932725,-0.0213744950504945,-0.0350930692170905,0
2020-11-09,0.0116319865448793,-0.0194149429268924,-0.0321435227345195,0,0.0116319865448793,-0.0188173302020333,-0.0276195618785964,0
2020-11-10,-0.0014007834839128,-0.0183748022363204,-0.0284676325549207,0,-0.0014007834839128,-0.0185333927847772,-0.0288540771125906,0
2020-11-11,0.0076227332365802,-0.0187506594329206,-0.0301198239750344,0,0.0076227332365802,-0.0177981937124866,-0.0294800048947528,0
2020-11-12,-0.0100286509185961,-0.0171570813101259,-0.0253100926246349,0,-0.0100286509185961,-0.0171134865520693,-0.0276154028464157,0
2020-11-13,0.0135185488135386,-0.0228836797054998,-0.0384246939192542,0,0.0135185488135386,-0.019475003394078,-0.0329215843513684,0
2020-11-16,0.0115807322378128,-0.0186955061595388,-0.0313930028978935,0,0.0115807322378128,-0.0179799671458522,-0.0323245420708772,0
2020-11-17,-0.0048034485624238,-0.0180018229810397,-0.0299516371163635,0,-0.0048034485624238,-0.0172533397820005,-0.029089921316783,0
2020-11-18,-0.0116312134796013,-0.0172743281367985,-0.0281057251568456,0,-0.0116312134796013,-0.018381710092916,-0.031061153258204,0
2020-11-19,0.0039386818409161,-0.0214258284205759,-0.0357724896915284,0,0.0039386818409161,-0.0189386360264042,-0.0371568739618933,0
2020-11-20,-0.0068157435546473,-0.0173988366948475,-0.0300912980983662,0,-0.0068157435546473,-0.0182567150469116,-0.03038981221685,0
2020-11-23,0.0056201225468348,-0.0176738390946086,-0.029768230689141,0,0.0056201225468348,-0.0183505289375691,-0.0292746537593231,0
2020-11-24,0.0160324520982945,-0.0175792232225549,-0.0261583816350242,0,0.0160324520982945,-0.0179503246137526,-0.0285080421341501,0
2020-11-25,-0.0015856720702811,-0.0211024274288935,-0.0358358309710329,0,-0.0015856720702811,-0.0211704223813555,-0.0364199220544389,0
2020-11-27,0.0023941123158038,-0.0184122381877585,-0.0295491985630371,0,0.0023941123158038,-0.0161926996090529,-0.0296321006597031,0
2020-11-30,-0.0046061365353599,-0.0178424011194953,-0.0283166271414262,0,-0.0046061365353599,-0.0171667845467447,-0.0282026210101279,0
2020-12-01,0.0112081492478948,-0.0173660619002285,-0.0292201564628921,0,0.0112081492478948,-0.0179064558505394,-0.0303343511236717,0
2020-12-02,0.0017895485348597,-0.0185958071586229,-0.0281855086680427,0,0.0017895485348597,-0.0169680489214149,-0.0276294804585467,0
