,date,open,high,low,close,adjusted_close,volume
169,2017-09-05,2470.3501,2471.97,2446.55,2457.8501,2457.8501,3502190000
170,2017-09-06,2463.8301,2469.6399,2459.2,2465.54,2465.54,3400200000
171,2017-09-07,2468.0601,2468.6201,2460.29,2465.1001,2465.1001,3365780000
172,2017-09-08,2462.25,2467.1101,2459.3999,2461.4299,2461.4299,3308360000
173,2017-09-11,2474.52,2488.95,2474.52,2488.1101,2488.1101,3293460000
174,2017-09-12,2491.9399,2496.77,2490.3701,2496.48,2496.48,3234280000
175,2017-09-13,2493.8899,2498.3701,2492.1399,2498.3701,2498.3701,3371370000
176,2017-09-14,2494.5601,2498.4299,2491.3501,2495.6201,2495.6201,3422470000
177,2017-09-15,2495.6699,2500.23,2493.1599,2500.23,2500.23,4862970000
178,2017-09-18,2502.51,2508.3201,2499.9199,2503.8701,2503.8701,3204700000
179,2017-09-19,2506.29,2507.8401,2503.1899,2506.6499,2506.6499,3253760000
180,2017-09-20,2506.8401,2508.8501,2496.6699,2508.24,2508.24,3584570000
181,2017-09-21,2507.1599,2507.1599,2499.0,2500.6001,2500.6001,2965590000
182,2017-09-22,2497.26,2503.47,2496.54,2502.22,2502.22,2877980000
183,2017-09-25,2499.3899,2502.54,2488.03,2496.6599,2496.6599,3314530000
184,2017-09-26,2501.04,2503.51,2495.1201,2496.8401,2496.8401,3070770000
185,2017-09-27,2503.3,2511.75,2495.9099,2507.04,2507.04,3485070000
186,2017-09-28,2503.4099,2510.8101,2502.9299,2510.0601,2510.0601,3173030000
187,2017-09-29,2509.96,2519.4399,2507.99,2519.3601,2519.3601,3220260000
188,2017-10-02,2521.2,2529.23,2520.3999,2529.1201,2529.1201,3226370000
189,2017-10-03,2530.3401,2535.1299,2528.8501,2534.5801,2534.5801,3073480000
190,2017-10-04,2533.48,2540.53,2531.8,2537.74,2537.74,3020770000
191,2017-10-05,2540.8601,2552.51,2540.02,2552.0701,2552.0701,3059730000
192,2017-10-06,2547.4399,2549.4099,2543.79,2549.3301,2549.3301,2898270000
193,2017-10-09,2551.3899,2551.8201,2541.6001,2544.73,2544.73,2486940000
194,2017-10-10,2549.99,2555.23,2544.8601,2550.6399,2550.6399,2962610000
195,2017-10-11,2550.6201,2555.24,2547.95,2555.24,2555.24,2991320000
196,2017-10-12,2552.8799,2555.3301,2548.3101,2550.9299,2550.9299,3157280000
197,2017-10-13,2555.6599,2557.6499,2552.0901,2553.1699,2553.1699,3150470000
198,2017-10-16,2555.5701,2559.47,2552.6399,2557.6399,2557.6399,2918030000
199,2017-10-17,2557.1699,2559.71,2554.6899,2559.3601,2559.3601,2901890000
200,2017-10-18,2562.8701,2564.1101,2559.6699,2561.26,2561.26,2999320000
201,2017-10-19,2553.3899,2562.3601,2547.9199,2562.1001,2562.1001,3019520000
202,2017-10-20,2567.5601,2575.4399,2567.5601,2575.21,2575.21,3394450000
203,2017-10-23,2578.0801,2578.29,2564.3301,2564.98,2564.98,3214470000
204,2017-10-24,2568.6599,2572.1799,2565.5801,2569.1299,2569.1299,3435660000
205,2017-10-25,2566.52,2567.3999,2544.0,2557.1499,2557.1499,3885470000
206,2017-10-26,2560.0801,2567.0701,2559.8,2560.3999,2560.3999,3891750000
207,2017-10-27,2570.26,2582.98,2565.9399,2581.0701,2581.0701,3896100000
208,2017-10-30,2577.75,2580.03,2568.25,2572.8301,2572.8301,3660230000
209,2017-10-31,2575.99,2578.29,2572.1499,2575.26,2575.26,3844420000
210,2017-11-01,2583.21,2588.3999,2574.9199,2579.3601,2579.3601,3841200000
211,2017-11-02,2579.46,2581.1101,2566.1699,2579.8501,2579.8501,4050140000
212,2017-11-03,2581.9299,2588.4199,2576.77,2587.8401,2587.8401,3568710000
213,2017-11-06,2587.47,2593.3799,2585.6599,2591.1299,2591.1299,3541970000
214,2017-11-07,2592.1101,2597.02,2584.3501,2590.6399,2590.6399,3815190000
215,2017-11-08,2588.71,2595.47,2585.02,2594.3799,2594.3799,3898450000
216,2017-11-09,2584.0,2586.5,2566.3301,2584.6201,2584.6201,3844100000
217,2017-11-10,2580.1799,2583.8101,2575.5701,2582.3,2582.3,3489740000
218,2017-11-13,2576.53,2587.6599,2574.48,2584.8401,2584.8401,3405200000
219,2017-11-14,2577.75,2579.6599,2566.5601,2578.8701,2578.8701,3643580000
220,2017-11-15,2569.45,2572.8401,2557.45,2564.6201,2564.6201,3586590000
221,2017-11-16,2572.95,2590.0901,2572.95,2585.6399,2585.6399,3329730000
222,2017-11-17,2582.9399,2583.96,2577.6201,2578.8501,2578.8501,3309800000
223,2017-11-20,2579.49,2584.6399,2578.24,2582.1399,2582.1399,3023940000
224,2017-11-21,2589.1699,2601.1899,2589.1699,2599.03,2599.03,3351230000
225,2017-11-22,2600.3101,2600.9399,2595.23,2597.0801,2597.0801,2764110000
226,2017-11-24,2600.4199,2604.21,2600.4199,2602.4199,2602.4199,1385890000
227,2017-11-27,2602.6599,2606.4099,2598.8701,2601.4199,2601.4199,3017720000
228,2017-11-28,2605.9399,2627.6899,2605.4399,2627.04,2627.04,3493340000
229,2017-11-29,2627.8201,2634.8899,2620.3201,2626.0701,2626.0701,4090630000
230,2017-11-30,2633.9299,2657.74,2633.9299,2647.5801,2647.5801,4965700000
231,2017-12-01,2645.1001,2650.6201,2605.52,2642.22,2642.22,3950930000
232,2017-12-04,2657.1899,2665.1899,2639.03,2639.4399,2639.4399,4025840000
233,2017-12-05,2639.78,2648.72,2627.73,2629.5701,2629.5701,3547570000
234,2017-12-06,2626.24,2634.4099,2624.75,2629.27,2629.27,3253080000
235,2017-12-07,2628.3799,2640.99,2626.53,2636.98,2636.98,3297060000
236,2017-12-08,2646.21,2651.6499,2644.1001,2651.5,2651.5,3126750000
237,2017-12-11,2652.1899,2660.3301,2651.47,2659.99,2659.99,3141480000
238,2017-12-12,2661.73,2669.72,2659.78,2664.1101,2664.1101,3568910000
239,2017-12-13,2667.5901,2671.8799,2662.8501,2662.8501,2662.8501,3568360000
240,2017-12-14,2665.8701,2668.0901,2652.01,2652.01,2652.01,3442760000
241,2017-12-15,2660.6299,2679.6299,2659.1399,2675.8101,2675.8101,5736910000
242,2017-12-18,2685.9199,2694.97,2685.9199,2690.1599,2690.1599,3727770000
243,2017-12-19,2692.71,2694.4399,2680.74,2681.47,2681.47,3407680000
244,2017-12-20,2688.1799,2691.01,2676.1101,2679.25,2679.25,3246230000
245,2017-12-21,2683.02,2692.6399,2682.3999,2684.5701,2684.5701,3293130000
246,2017-12-22,2684.22,2685.3501,2678.1299,2683.3401,2683.3401,2401030000
247,2017-12-26,2679.0901,2682.74,2677.96,2680.5,2680.5,1970660000
248,2017-12-27,2682.1001,2685.6399,2678.9099,2682.6201,2682.6201,2202900000
249,2017-12-28,2686.1001,2687.6599,2682.6899,2687.54,2687.54,2174890000
250,2017-12-29,2689.1499,2692.1201,2673.6101,2673.6101,2673.6101,2447760000
251,2018-01-02,2683.73,2695.8899,2682.3601,2695.8101,2695.8101,3397430000
252,2018-01-03,2697.8501,2714.3701,2697.77,2713.0601,2713.0601,3544030000
253,2018-01-04,2719.3101,2729.29,2719.0701,2723.99,2723.99,3697340000
254,2018-01-05,2731.3301,2743.45,2727.9199,2743.1499,2743.1499,3239280000
255,2018-01-08,2742.6699,2748.51,2737.6001,2747.71,2747.71,3246160000
256,2018-01-09,2751.1499,2759.1399,2747.8601,2751.29,2751.29,3467460000
257,2018-01-10,2745.55,2750.8,2736.0601,2748.23,2748.23,3579900000
258,2018-01-11,2752.97,2767.5601,2752.78,2767.5601,2767.5601,3645690000
259,2018-01-12,2770.1799,2787.8501,2769.6399,2786.24,2786.24,3587220000
260,2018-01-16,2798.96,2807.54,2768.6399,2776.4199,2776.4199,4362880000
261,2018-01-17,2784.99,2807.04,2778.3799,2802.5601,2802.5601,3790340000
262,2018-01-18,2802.3999,2805.8301,2792.5601,2798.03,2798.03,3703300000
263,2018-01-19,2802.6001,2810.3301,2798.0801,2810.3,2810.3,3724230000
264,2018-01-22,2809.1599,2833.03,2808.1201,2832.97,2832.97,3489480000
265,2018-01-23,2835.05,2842.24,2830.5901,2839.1299,2839.1299,3541140000
266,2018-01-24,2845.4199,2852.97,2824.8101,2837.54,2837.54,4079270000
267,2018-01-25,2846.24,2848.5601,2830.9399,2839.25,2839.25,3873100000
268,2018-01-26,2847.48,2872.8701,2846.1799,2872.8701,2872.8701,3474680000
269,2018-01-29,2867.23,2870.6201,2851.48,2853.53,2853.53,3587420000
270,2018-01-30,2832.74,2837.75,2818.27,2822.4299,2822.4299,4012070000
271,2018-01-31,2832.4099,2839.26,2813.04,2823.8101,2823.8101,4276270000
272,2018-02-01,2816.45,2835.96,2812.7,2821.98,2821.98,3977380000
273,2018-02-02,2808.9199,2808.9199,2759.97,2762.1299,2762.1299,4340220000
274,2018-02-05,2741.0601,2763.3899,2638.1699,2648.9399,2648.9399,5310840000
275,2018-02-06,2614.78,2701.04,2593.0701,2695.1399,2695.1399,5917350000
276,2018-02-07,2690.95,2727.6699,2681.3301,2681.6599,2681.6599,4646300000
277,2018-02-08,2685.01,2685.27,2580.5601,2581.0,2581.0,5333840000
278,2018-02-09,2601.78,2638.6699,2532.6899,2619.55,2619.55,5690110000
279,2018-02-12,2636.75,2672.6101,2622.45,2656.0,2656.0,4069220000
280,2018-02-13,2646.27,2668.8401,2637.0801,2662.9399,2662.9399,3503540000
281,2018-02-14,2651.21,2702.1001,2648.8701,2698.6299,2698.6299,4011940000
282,2018-02-15,2713.46,2731.51,2689.8201,2731.2,2731.2,3696140000
283,2018-02-16,2727.1399,2754.4199,2725.1101,2732.22,2732.22,3646920000
284,2018-02-20,2722.99,2737.6001,2706.76,2716.26,2716.26,3646920000
285,2018-02-21,2720.53,2747.75,2701.29,2701.3301,2701.3301,3789040000
286,2018-02-22,2710.4199,2731.26,2697.77,2703.96,2703.96,3720620000
287,2018-02-23,2715.8,2747.76,2713.74,2747.3,2747.3,3200360000
288,2018-02-26,2757.3701,2780.6399,2753.78,2779.6001,2779.6001,3436590000
289,2018-02-27,2780.45,2789.1499,2744.22,2744.28,2744.28,3752070000
290,2018-02-28,2753.78,2761.52,2713.54,2713.8301,2713.8301,4244570000
291,2018-03-01,2715.22,2730.8899,2659.6499,2677.6699,2677.6699,4514490000
292,2018-03-02,2658.8899,2696.25,2647.3201,2691.25,2691.25,3891250000
293,2018-03-05,2681.0601,2728.0901,2675.75,2720.9399,2720.9399,3733640000
294,2018-03-06,2730.1799,2732.0801,2711.26,2728.1201,2728.1201,3389030000
295,2018-03-07,2710.1799,2730.6001,2701.74,2726.8,2726.8,3406690000
296,2018-03-08,2732.75,2740.45,2722.6499,2738.97,2738.97,3206040000
297,2018-03-09,2752.9099,2786.5701,2751.54,2786.5701,2786.5701,3376870000
298,2018-03-12,2790.54,2796.98,2779.26,2783.02,2783.02,3216960000
299,2018-03-13,2792.3101,2801.8999,2758.6799,2765.3101,2765.3101,3324290000
300,2018-03-14,2774.0601,2777.1101,2744.3799,2749.48,2749.48,3394630000
301,2018-03-15,2754.27,2763.03,2741.47,2747.3301,2747.3301,3543710000
302,2018-03-16,2750.5701,2761.8501,2749.97,2752.01,2752.01,5429140000
303,2018-03-19,2741.3799,2741.3799,2694.5901,2712.9199,2712.9199,3327460000
304,2018-03-20,2715.05,2724.22,2710.05,2716.9399,2716.9399,3272590000
305,2018-03-21,2714.99,2739.1399,2709.79,2711.9299,2711.9299,3434780000
306,2018-03-22,2691.3601,2695.6799,2641.5901,2643.6899,2643.6899,3765460000
307,2018-03-23,2646.71,2657.6699,2585.8899,2588.26,2588.26,3829380000
308,2018-03-26,2619.3501,2661.3601,2601.8101,2658.55,2658.55,3538080000
309,2018-03-27,2667.5701,2674.78,2596.1201,2612.6201,2612.6201,3761320000
310,2018-03-28,2611.3,2632.6499,2593.0601,2605.0,2605.0,3875720000
311,2018-03-29,2614.4099,2659.0701,2609.72,2640.8701,2640.8701,3572360000
312,2018-04-02,2633.45,2638.3,2553.8,2581.8799,2581.8799,3635780000
313,2018-04-03,2592.1699,2619.1399,2575.49,2614.45,2614.45,3395840000
314,2018-04-04,2584.04,2649.8601,2573.6101,2644.6899,2644.6899,3369230000
315,2018-04-05,2657.3601,2672.0801,2649.5801,2662.8401,2662.8401,3230430000
316,2018-04-06,2645.8201,2656.8799,2586.27,2604.47,2604.47,3312390000
317,2018-04-09,2617.1799,2653.55,2610.79,2613.1599,2613.1599,3076140000
318,2018-04-10,2638.4099,2665.45,2635.78,2656.8701,2656.8701,3579130000
319,2018-04-11,2643.8899,2661.4299,2639.25,2642.1899,2642.1899,3054520000
320,2018-04-12,2653.8301,2674.72,2653.8301,2663.99,2663.99,3045330000
321,2018-04-13,2676.8999,2680.26,2645.05,2656.3,2656.3,2988540000
322,2018-04-16,2670.1001,2686.49,2665.1599,2677.8401,2677.8401,3020740000
323,2018-04-17,2692.74,2713.3401,2692.05,2706.3899,2706.3899,3286190000
324,2018-04-18,2710.1101,2717.49,2703.6299,2708.6399,2708.6399,3412030000
325,2018-04-19,2701.1599,2702.8401,2681.8999,2693.1299,2693.1299,3375120000
326,2018-04-20,2692.5601,2693.9399,2660.6101,2670.1399,2670.1399,3428260000
327,2018-04-23,2675.3999,2682.8601,2657.99,2670.29,2670.29,3030390000
328,2018-04-24,2680.8,2683.55,2617.3201,2634.5601,2634.5601,3716020000
329,2018-04-25,2634.9199,2645.3,2612.6699,2639.3999,2639.3999,3563680000
330,2018-04-26,2651.6499,2676.48,2647.1599,2666.9399,2666.9399,3690920000
331,2018-04-27,2675.47,2677.3501,2659.01,2669.9099,2669.9099,3234510000
332,2018-04-30,2682.51,2682.8701,2648.04,2648.05,2648.05,3749510000
333,2018-05-01,2642.96,2655.27,2625.4099,2654.8,2654.8,3562820000
334,2018-05-02,2654.24,2660.8701,2631.7,2635.6699,2635.6699,4047020000
335,2018-05-03,2628.0801,2637.1399,2594.6201,2629.73,2629.73,3867530000
336,2018-05-04,2621.45,2670.9299,2615.3201,2663.4199,2663.4199,3335260000
337,2018-05-07,2680.3401,2683.3501,2664.7,2672.6299,2672.6299,3266810000
338,2018-05-08,2670.26,2676.3401,2655.2,2671.9199,2671.9199,3745100000
339,2018-05-09,2678.1201,2701.27,2674.1399,2697.79,2697.79,3913650000
340,2018-05-10,2705.02,2726.1101,2704.54,2723.0701,2723.0701,3380640000
341,2018-05-11,2722.7,2732.8601,2717.45,2727.72,2727.72,2874850000
342,2018-05-14,2738.47,2742.1001,2725.47,2730.1299,2730.1299,2994360000
343,2018-05-15,2718.5901,2718.5901,2701.9099,2711.45,2711.45,3291190000
344,2018-05-16,2712.6201,2727.76,2712.1699,2722.46,2722.46,3248480000
345,2018-05-17,2719.71,2731.96,2711.3601,2720.1299,2720.1299,3478150000
346,2018-05-18,2717.3501,2719.5,2709.1799,2712.97,2712.97,3383270000
347,2018-05-21,2735.3899,2739.1899,2725.7,2733.01,2733.01,3053480000
348,2018-05-22,2738.3401,2742.24,2721.8799,2724.4399,2724.4399,3384140000
349,2018-05-23,2713.98,2733.3301,2709.54,2733.29,2733.29,3333160000
350,2018-05-24,2730.9399,2731.97,2707.3799,2727.76,2727.76,3285750000
351,2018-05-25,2723.6001,2727.3601,2714.99,2721.3301,2721.3301,3015260000
352,2018-05-29,2705.1101,2710.6699,2676.8101,2689.8601,2689.8601,3743310000
353,2018-05-30,2702.4299,2729.3401,2702.4299,2724.01,2724.01,3566490000
354,2018-05-31,2720.98,2722.5,2700.6799,2705.27,2705.27,4241100000
355,2018-06-01,2718.7,2736.9299,2718.7,2734.6201,2734.6201,3694310000
356,2018-06-04,2741.6699,2749.1599,2740.54,2746.8701,2746.8701,3410090000
357,2018-06-05,2748.46,2752.6101,2739.51,2748.8,2748.8,3523550000
358,2018-06-06,2753.25,2772.3899,2748.46,2772.3501,2772.3501,3662780000
359,2018-06-07,2774.8401,2779.8999,2760.1599,2770.3701,2770.3701,3742080000
360,2018-06-08,2765.8401,2779.3899,2763.5901,2779.03,2779.03,3138850000
361,2018-06-11,2780.1799,2790.21,2780.1699,2782.0,2782.0,3262130000
362,2018-06-12,2785.6001,2789.8,2778.78,2786.8501,2786.8501,3435700000
363,2018-06-13,2787.9399,2791.47,2774.6499,2775.6299,2775.6299,3820770000
364,2018-06-14,2783.21,2789.0601,2776.52,2782.49,2782.49,3540930000
365,2018-06-15,2777.78,2782.8101,2761.73,2779.6599,2779.6599,5451990000
366,2018-06-18,2765.79,2774.99,2757.1201,2773.75,2773.75,3316120000
367,2018-06-19,2752.01,2765.05,2743.1899,2762.5901,2762.5901,3671160000
368,2018-06-20,2769.73,2774.8601,2763.9099,2767.3201,2767.3201,3332140000
369,2018-06-21,2769.28,2769.28,2744.3899,2749.76,2749.76,3336580000
370,2018-06-22,2760.79,2764.1699,2752.6799,2754.8799,2754.8799,5468110000
371,2018-06-25,2742.9399,2742.9399,2698.6699,2717.0701,2717.0701,3663280000
372,2018-06-26,2722.1201,2732.9099,2715.6001,2723.0601,2723.0601,3568900000
373,2018-06-27,2728.45,2746.0901,2699.3799,2699.6299,2699.6299,3803990000
374,2018-06-28,2698.6899,2724.3401,2691.99,2716.3101,2716.3101,3461100000
375,2018-06-29,2727.1299,2743.26,2718.03,2718.3701,2718.3701,3586800000
376,2018-07-02,2704.95,2727.26,2698.95,2726.71,2726.71,3095040000
377,2018-07-03,2733.27,2736.5801,2711.1599,2713.22,2713.22,1911460000
378,2018-07-05,2724.1899,2737.8301,2716.02,2736.6101,2736.6101,2980160000
379,2018-07-06,2737.6799,2764.4099,2733.52,2759.8201,2759.8201,2590250000
380,2018-07-09,2775.6201,2784.6499,2770.73,2784.1699,2784.1699,3070060000
381,2018-07-10,2788.5601,2795.5801,2786.24,2793.8401,2793.8401,3080140000
382,2018-07-11,2779.8201,2785.9099,2770.77,2774.02,2774.02,2986180000
383,2018-07-12,2783.1399,2799.22,2781.53,2798.29,2798.29,2834230000
384,2018-07-13,2796.9299,2804.53,2791.6899,2801.3101,2801.3101,2619790000
385,2018-07-16,2797.3601,2801.1899,2793.3899,2798.4299,2798.4299,2819860000
386,2018-07-17,2789.3401,2814.1899,2789.24,2809.55,2809.55,3064920000
387,2018-07-18,2811.3501,2816.76,2805.8899,2815.6201,2815.6201,3111560000
388,2018-07-19,2809.3701,2812.05,2799.77,2804.49,2804.49,3278360000
389,2018-07-20,2804.55,2809.7,2800.01,2801.8301,2801.8301,3243250000
390,2018-07-23,2799.1699,2808.6101,2795.1399,2806.98,2806.98,2928490000
391,2018-07-24,2820.6799,2829.99,2811.1201,2820.3999,2820.3999,3430410000
392,2018-07-25,2817.73,2848.03,2817.73,2846.0701,2846.0701,3584400000
393,2018-07-26,2835.49,2845.5701,2835.26,2837.4399,2837.4399,3667290000
394,2018-07-27,2842.3501,2843.1699,2808.3401,2818.8201,2818.8201,3434370000
395,2018-07-30,2819.0,2821.74,2798.1101,2802.6001,2802.6001,3261190000
396,2018-07-31,2809.73,2824.46,2808.0601,2816.29,2816.29,3906890000
397,2018-08-01,2821.1699,2825.8301,2805.8501,2813.3601,2813.3601,3501350000
398,2018-08-02,2800.48,2829.9099,2796.3401,2827.22,2827.22,3501380000
399,2018-08-03,2829.6201,2840.3799,2827.3701,2840.3501,2840.3501,3043690000
400,2018-08-06,2840.29,2853.29,2835.98,2850.3999,2850.3999,2879020000
401,2018-08-07,2855.9199,2863.4299,2855.9199,2858.45,2858.45,3185440000
402,2018-08-08,2856.79,2862.4399,2853.0901,2857.7,2857.7,2978070000
403,2018-08-09,2857.1899,2862.48,2851.98,2853.5801,2853.5801,3066180000
404,2018-08-10,2838.8999,2842.2,2825.8101,2833.28,2833.28,3265590000
405,2018-08-13,2835.46,2843.3999,2819.8799,2821.9299,2821.9299,3173630000
406,2018-08-14,2827.8799,2843.1101,2826.5801,2839.96,2839.96,2986500000
407,2018-08-15,2827.95,2827.95,2802.49,2818.3701,2818.3701,3656680000
408,2018-08-16,2831.4399,2850.49,2831.4399,2840.6899,2840.6899,3232000000
409,2018-08-17,2838.3201,2855.6299,2833.73,2850.1299,2850.1299,3037640000
410,2018-08-20,2853.9299,2859.76,2850.6201,2857.05,2857.05,2757150000
411,2018-08-21,2861.51,2873.23,2861.3201,2862.96,2862.96,3174010000
412,2018-08-22,2860.99,2867.54,2856.05,2861.8201,2861.8201,2701250000
413,2018-08-23,2860.29,2868.78,2854.03,2856.98,2856.98,2724450000
414,2018-08-24,2862.3501,2876.1599,2862.3501,2874.6899,2874.6899,2603010000
415,2018-08-27,2884.6899,2898.25,2884.6899,2896.74,2896.74,2865070000
416,2018-08-28,2901.45,2903.77,2893.5,2897.52,2897.52,2687770000
417,2018-08-29,2900.6201,2916.5,2898.3999,2914.04,2914.04,2805520000
418,2018-08-30,2908.9399,2912.46,2895.22,2901.1299,2901.1299,2810450000
419,2018-08-31,2898.3701,2906.3201,2891.73,2901.52,2901.52,2887220000
420,2018-09-04,2896.96,2900.1799,2885.1299,2896.72,2896.72,3087420000
421,2018-09-05,2891.5901,2894.21,2876.9199,2888.6001,2888.6001,3248780000
422,2018-09-06,2888.6399,2892.05,2867.29,2878.05,2878.05,3144240000
423,2018-09-07,2868.26,2883.8101,2864.1201,2871.6799,2871.6799,2976580000
424,2018-09-10,2881.3899,2886.9299,2875.9399,2877.1299,2877.1299,2751100000
425,2018-09-11,2871.5701,2892.52,2866.78,2887.8899,2887.8899,2904500000
426,2018-09-12,2888.29,2894.6499,2879.2,2888.9199,2888.9199,3341280000
427,2018-09-13,2896.8501,2906.76,2896.3899,2904.1799,2904.1799,3274090000
428,2018-09-14,2906.3799,2908.3,2895.77,2904.98,2904.98,3179410000
429,2018-09-17,2903.8301,2904.6499,2886.1599,2888.8,2888.8,2967980000
430,2018-09-18,2890.74,2911.1699,2890.4299,2904.3101,2904.3101,3091190000
431,2018-09-19,2906.6001,2912.3601,2903.8201,2907.95,2907.95,3302460000
432,2018-09-20,2919.73,2934.8,2919.73,2930.75,2930.75,3406520000
433,2018-09-21,2936.76,2940.9099,2927.1101,2929.6699,2929.6699,5652470000
434,2018-09-24,2921.8301,2923.79,2912.6299,2919.3701,2919.3701,3392030000
435,2018-09-25,2921.75,2923.95,2913.7,2915.5601,2915.5601,3330880000
436,2018-09-26,2916.98,2931.1499,2903.28,2905.97,2905.97,3417540000
437,2018-09-27,2911.6499,2927.22,2909.27,2914.0,2914.0,3101360000
438,2018-09-28,2910.03,2920.53,2907.5,2913.98,2913.98,3461680000
439,2018-10-01,2926.29,2937.0601,2917.9099,2924.5901,2924.5901,3375890000
440,2018-10-02,2923.8,2931.4199,2919.3701,2923.4299,2923.4299,3432620000
441,2018-10-03,2931.6899,2939.8601,2921.3601,2925.51,2925.51,3625510000
442,2018-10-04,2919.3501,2919.78,2883.9199,2901.6101,2901.6101,3510370000
443,2018-10-05,2902.54,2909.6399,2869.29,2885.5701,2885.5701,3340820000
444,2018-10-08,2877.53,2889.45,2862.0801,2884.4299,2884.4299,3381820000
445,2018-10-09,2882.51,2894.8301,2874.27,2880.3401,2880.3401,3531690000
446,2018-10-10,2873.8999,2874.02,2784.8601,2785.6799,2785.6799,4554260000
447,2018-10-11,2776.8701,2795.1399,2710.51,2728.3701,2728.3701,4914090000
448,2018-10-12,2770.54,2775.77,2729.4399,2767.1299,2767.1299,4024010000
449,2018-10-15,2763.8301,2775.99,2749.03,2750.79,2750.79,3327160000
450,2018-10-16,2767.05,2813.46,2766.9099,2809.9199,2809.9199,3460260000
451,2018-10-17,2811.6699,2816.9399,2781.8101,2809.21,2809.21,3347090000
452,2018-10-18,2802.0,2806.04,2755.1799,2768.78,2768.78,3639300000
453,2018-10-19,2775.6599,2797.77,2760.27,2767.78,2767.78,3593940000
454,2018-10-22,2773.9399,2778.9399,2749.22,2755.8799,2755.8799,3331270000
455,2018-10-23,2721.03,2753.5901,2691.4299,2740.6899,2740.6899,4373710000
456,2018-10-24,2737.8701,2742.5901,2651.8899,2656.1001,2656.1001,4738670000
457,2018-10-25,2674.8799,2722.7,2667.8401,2705.5701,2705.5701,4663930000
458,2018-10-26,2667.8601,2692.3799,2628.1599,2658.6899,2658.6899,4804330000
459,2018-10-29,2682.6499,2706.8501,2603.54,2641.25,2641.25,4701260000
460,2018-10-30,2640.6799,2685.4299,2635.3401,2682.6299,2682.6299,5125600000
461,2018-10-31,2705.6001,2736.6899,2705.6001,2711.74,2711.74,5133380000
462,2018-11-01,2717.5801,2741.6699,2708.8501,2740.3701,2740.3701,4730250000
463,2018-11-02,2745.45,2756.55,2700.4399,2723.0601,2723.0601,4261230000
464,2018-11-05,2726.3701,2744.27,2717.9399,2738.3101,2738.3101,3650910000
465,2018-11-06,2738.3999,2756.8201,2737.0801,2755.45,2755.45,3543800000
466,2018-11-07,2774.1299,2815.1499,2774.1299,2813.8899,2813.8899,3929080000
467,2018-11-08,2806.3799,2814.75,2794.99,2806.8301,2806.8301,3673550000
468,2018-11-09,2794.1001,2794.1001,2764.24,2781.01,2781.01,4029030000
469,2018-11-12,2773.9299,2775.99,2722.0,2726.22,2726.22,3701570000
470,2018-11-13,2730.05,2754.6001,2714.98,2722.1799,2722.1799,4112820000
471,2018-11-14,2737.8999,2746.8,2685.75,2701.5801,2701.5801,4449060000
472,2018-11-15,2693.52,2735.3799,2670.75,2730.2,2730.2,4204960000
473,2018-11-16,2718.54,2746.75,2712.1599,2736.27,2736.27,3996970000
474,2018-11-19,2730.74,2733.1599,2681.0901,2690.73,2690.73,3806940000
475,2018-11-20,2654.6001,2669.4399,2631.52,2641.8899,2641.8899,4370820000
476,2018-11-21,2657.74,2670.73,2649.8201,2649.9299,2649.9299,3237400000
477,2018-11-23,2633.3601,2647.55,2631.0901,2632.5601,2632.5601,1651680000
478,2018-11-26,2649.97,2674.3501,2649.97,2673.45,2673.45,3523520000
479,2018-11-27,2663.75,2682.53,2655.8899,2682.1699,2682.1699,3494380000
480,2018-11-28,2691.45,2744.0,2684.3799,2743.79,2743.79,3984540000
481,2018-11-29,2736.97,2753.75,2722.9399,2737.8,2737.8,3599200000
482,2018-11-30,2737.76,2760.8799,2732.76,2760.1699,2760.1699,4668310000
483,2018-12-03,2790.5,2800.1799,2773.3799,2790.3701,2790.3701,4221580000
484,2018-12-04,2782.4299,2785.9299,2697.1799,2700.0601,2700.0601,4515710000
485,2018-12-06,2663.51,2696.1499,2621.53,2695.95,2695.95,5180430000
486,2018-12-07,2691.26,2708.54,2623.1399,2633.0801,2633.0801,4242240000
487,2018-12-10,2630.8601,2647.51,2583.23,2637.72,2637.72,4162880000
488,2018-12-11,2664.4399,2674.3501,2621.3,2636.78,2636.78,3963440000
489,2018-12-12,2658.23,2685.4399,2650.26,2651.0701,2651.0701,4029300000
490,2018-12-13,2658.7,2670.1899,2637.27,2650.54,2650.54,3978340000
491,2018-12-14,2629.6799,2635.0701,2593.8401,2599.95,2599.95,4064370000
492,2018-12-17,2590.75,2601.1299,2530.54,2545.9399,2545.9399,4661420000
493,2018-12-18,2559.8999,2573.99,2528.71,2546.1599,2546.1599,4519190000
494,2018-12-19,2547.05,2585.29,2488.96,2506.96,2506.96,5152830000
495,2018-12-20,2496.77,2509.6299,2441.1799,2467.4199,2467.4199,5619780000
496,2018-12-21,2465.3799,2504.4099,2408.55,2416.6201,2416.6201,7657890000
497,2018-12-24,2400.5601,2410.3401,2351.1001,2351.1001,2351.1001,2613670000
498,2018-12-26,2363.1201,2467.76,2346.5801,2467.7,2467.7,4249740000
499,2018-12-27,2442.5,2489.1001,2397.9399,2488.8301,2488.8301,4139010000
500,2018-12-28,2498.77,2520.27,2472.8899,2485.74,2485.74,3728440000
501,2018-12-31,2498.9399,2509.24,2482.8201,2506.8501,2506.8501,3461920000
