market_date,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
2017-10-13,-0.032892525,-0.032892525,0.0,1,0.0,0.0,1.0,0.0
2017-10-19,-0.012290917,-0.012290917,0.0,1,0.0,0.0,1.0,0.0
2017-10-23,-0.0014555951,0.14434743,0.40452582,3,0.3333333333333333,0.0,0.6666666666666666,0.23355308901612332
2017-10-25,-0.1623944,-0.1623944,0.0,1,0.0,0.0,1.0,0.0
2017-10-26,0.1019774,0.059686173,0.12165495,3,0.0,0.0,1.0,0.07023751817826761
2017-10-27,-0.0644921,-0.0644921,0.0,1,0.0,0.0,1.0,0.0
2017-10-28,-0.91034216,-0.91034216,0.0,1,1.0,0.0,0.0,0.0
2017-10-31,0.033070736,0.033070736,0.19283584,2,0.0,0.0,1.0,0.13635552842459714
2017-11-01,0.11293656,0.11293656,0.18425165,2,0.0,0.0,1.0,0.13028559198561881
2017-11-03,-0.9054447,-0.9054447,0.0,1,1.0,0.0,0.0,0.0
2017-11-07,-0.37747586,-0.37747586,0.17053491,2,0.5,0.0,0.5,0.12058639042136741
2017-11-09,0.267455,0.267455,0.0,1,0.0,0.0,1.0,0.0
2017-11-13,0.12244141,0.12244141,0.08849953,2,0.0,0.0,1.0,0.06257861860789907
2017-11-15,-0.018028298,-0.018028298,0.0,1,0.0,0.0,1.0,0.0
2017-11-20,-0.15780286,-0.15780286,0.0,1,0.0,0.0,1.0,0.0
2017-11-21,-0.13224684,-0.13224684,0.08695702,2,0.0,0.0,1.0,0.061487900315285636
2017-11-27,-0.01563001,-0.088705555,0.21231525,5,0.0,0.0,1.0,0.09495026475009834
2017-11-28,-0.23001084,-0.20112738,0.53254086,4,0.25,0.0,0.75,0.2662704288959503
2017-11-29,0.00091013685,0.00091013685,0.03418091,2,0.0,0.0,1.0,0.024169552820481544
2017-11-30,0.17328943,0.17328943,0.0,1,0.0,0.0,1.0,0.0
2017-12-01,0.08513069,0.08513069,0.0,1,0.0,0.0,1.0,0.0
