,date,Price,Return,sent_mean,sent_median,sent_std,news_count,frac_neg,frac_pos,frac_neu,sent_se
702,2019-10-17,2997.95,0.002759052106627,,,,,,,,
703,2019-10-18,2986.2,-0.0039270456457136,,,,,,,,
704,2019-10-21,3006.72,0.0068481074978751,0.13931292,0.13125435,0.056135572,4.0,0.0,0.0,1.0,0.0280677862465381
705,2019-10-22,2995.99,-0.0035750557426104,,,,,,,,
706,2019-10-23,3004.52,0.0028430935856431,-0.008224288,-0.008224288,0.0,1.0,0.0,0.0,1.0,0.0
707,2019-10-24,3010.29,0.0019185981834693,,,,,,,,
708,2019-10-25,3022.55,0.0040644263323678,,,,,,,,
709,2019-10-28,3039.4199,0.0055658288736332,0.06535651,0.06535651,0.0,1.0,0.0,0.0,1.0,0.0
710,2019-10-29,3036.8899,-0.0008327423154771,0.19392835,0.19392835,0.0,1.0,0.0,0.0,1.0,0.0
711,2019-10-30,3046.77,0.0032480805464734,,,,,,,,
712,2019-10-31,3037.5601,-0.003027418592644,0.0022386443,0.0022386443,0.0,1.0,0.0,0.0,1.0,0.0
713,2019-11-01,3066.9099,0.0096159129798339,,,,,,,,
714,2019-11-04,3078.27,0.0036972434088297,,,,,,,,
715,2019-11-05,3074.6201,-0.0011864019570633,0.05523715,0.05523715,0.0,1.0,0.0,0.0,1.0,0.0
716,2019-11-06,3076.78,0.0007022466604841,0.21086264,0.21086264,0.099070035,2.0,0.0,0.0,1.0,0.0700530935051468
717,2019-11-07,3085.1799,0.0027263745105253,,,,,,,,
718,2019-11-08,3093.0801,0.0025574204730365,,,,,,,,
719,2019-11-11,3087.01,-0.0019644056490331,,,,,,,,
720,2019-11-12,3091.8401,0.0015634303812796,,,,,,,,
721,2019-11-13,3094.04,0.0007112650284779,,,,,,,,
722,2019-11-14,3096.6299,0.0008367107899245,-0.113442145,-0.113442145,0.0,1.0,0.0,0.0,1.0,0.0
723,2019-11-15,3120.46,0.0076660357457708,,,,,,,,
724,2019-11-18,3122.03,0.0005030044207048,0.2437042,0.16593786,0.20477585,3.0,0.0,0.3333333333333333,0.6666666666666666,0.118227394976137
725,2019-11-19,3120.1799,-0.0005927708564153,-0.014232194,-0.014232194,0.0,1.0,0.0,0.0,1.0,0.0
726,2019-11-20,3108.46,-0.0037632337137877,,,,,,,,
727,2019-11-21,3103.54,-0.001584031239135,,,,,,,,
728,2019-11-22,3110.29,0.0021725739696912,,,,,,,,
729,2019-11-25,3133.6399,0.0074792668150372,,,,,,,,
730,2019-11-26,3140.52,0.0021931550573749,,,,,,,,
731,2019-11-27,3153.6299,0.0041657472944819,,,,,,,,
732,2019-11-29,3140.98,-0.0040192854618553,,,,,,,,
733,2019-12-02,3113.8701,-0.0086684954318248,,,,,,,,
734,2019-12-03,3093.2,-0.0066602039527518,,,,,,,,
735,2019-12-04,3112.76,0.0063036386858473,,,,,,,,
736,2019-12-05,3117.4299,0.0014991199143316,,,,,,,,
737,2019-12-06,3145.9099,0.0090942523307684,,,,,,,,
738,2019-12-09,3135.96,-0.0031678173789171,,,,,,,,
739,2019-12-10,3132.52,-0.0010975548602935,,,,,,,,
740,2019-12-11,3141.6299,0.0029039492352331,,,,,,,,
741,2019-12-12,3168.5701,0.0085386718904428,,,,,,,,
742,2019-12-13,3168.8,7.255375541388682e-05,,,,,,,,
743,2019-12-16,3191.45,0.0071223916512376,,,,,,,,
744,2019-12-17,3192.52,0.0003352146109771,0.102825135,0.11815454,0.06598288,6.0,0.0,0.0,1.0,0.0269373972283667
745,2019-12-18,3191.1399,-0.000432385196931,,,,,,,,
746,2019-12-19,3205.3701,0.0044493711339935,,,,,,,,
747,2019-12-20,3221.22,0.0049326102613918,0.4681793,0.4681793,0.0,1.0,0.0,0.0,1.0,0.0
748,2019-12-23,3224.01,0.0008657565903054,,,,,,,,
749,2019-12-24,3223.3799,-0.0001954589413016,,,,,,,,
750,2019-12-26,3239.9099,0.0051150533403526,,,,,,,,
751,2019-12-27,3240.02,3.398184909698199e-05,,,,,,,,
752,2019-12-30,3221.29,-0.0057976021775765,,,,,,,,
753,2019-12-31,3230.78,0.0029416937024937,,,,,,,,
754,2020-01-02,3257.8501,0.008343905149783,-0.022956055,-0.022956055,0.0,1.0,0.0,0.0,1.0,0.0
755,2020-01-03,3234.8501,-0.0070849093598395,0.043999597,0.043999597,0.0,1.0,0.0,0.0,1.0,0.0
756,2020-01-06,3246.28,0.0035271354449885,,,,,,,,
757,2020-01-07,3237.1799,-0.0028071758339743,,,,,,,,
758,2020-01-08,3253.05,0.0048904682498213,,,,,,,,
759,2020-01-09,3274.7,0.0066332440375756,,,,,,,,
760,2020-01-10,3265.3501,-0.0028592766804582,,,,,,,,
761,2020-01-13,3288.1299,0.0069519985553048,,,,,,,,
762,2020-01-14,3283.1499,-0.0015156867779034,,,,,,,,
763,2020-01-15,3289.29,0.0018684390818971,,,,,,,,
764,2020-01-16,3316.8101,0.0083317717816516,,,,,,,,
765,2020-01-17,3329.6201,0.003854705601728,-0.0124366,-0.0124366,0.0,1.0,0.0,0.0,1.0,0.0
766,2020-01-21,3320.79,-0.0026555069705992,,,,,,,,
767,2020-01-22,3321.75,0.0002890460596951,,,,,,,,
768,2020-01-23,3325.54,0.0011403144471457,,,,,,,,
769,2020-01-24,3295.47,-0.0090832687899366,,,,,,,,
770,2020-01-27,3243.6299,-0.0158557559480411,0.8505552,0.8505552,0.0,1.0,0.0,1.0,0.0,0.0
771,2020-01-28,3276.24,0.0100033811822467,-0.76678896,-0.76678896,0.0,1.0,1.0,0.0,0.0,0.0
772,2020-01-29,3273.3999,-0.0008672538403249,-0.005900547,-0.005900547,0.0,1.0,0.0,0.0,1.0,0.0
773,2020-01-30,3283.6599,0.0031294539584422,0.0010459591,0.0010459591,0.0,1.0,0.0,0.0,1.0,0.0
774,2020-01-31,3225.52,-0.0178644459388204,,,,,,,,
775,2020-02-03,3248.9199,0.0072284250834508,,,,,,,,
776,2020-02-04,3297.5901,0.0148693263227023,,,,,,,,
777,2020-02-05,3334.6899,0.0111877625699619,,,,,,,,
778,2020-02-06,3345.78,0.0033201587174575,,,,,,,,
779,2020-02-07,3327.71,-0.0054154705145391,,,,,,,,
780,2020-02-10,3352.0901,0.0072996819945051,,,,,,,,
781,2020-02-11,3357.75,0.0016870450735171,,,,,,,,
782,2020-02-12,3379.45,0.006441867553745,,,,,,,,
783,2020-02-13,3373.9399,-0.0016318030809039,0.1212338,0.1212338,0.19447115,2.0,0.0,0.0,1.0,0.137511869360342
784,2020-02-14,3380.1599,0.0018418447883728,,,,,,,,
785,2020-02-18,3370.29,-0.0029242219939107,-0.018813578,-0.018813578,0.0,1.0,0.0,0.0,1.0,0.0
786,2020-02-19,3386.1499,0.0046947591823759,,,,,,,,
787,2020-02-20,3373.23,-0.003822810945766,,,,,,,,
788,2020-02-21,3337.75,-0.0105738150228934,,,,,,,,
789,2020-02-24,3225.8899,-0.0340880771197189,,,,,,,,
790,2020-02-25,3128.21,-0.0307478941889017,,,,,,,,
791,2020-02-26,3116.3899,-0.0037857074291414,,,,,,,,
792,2020-02-27,2978.76,-0.0451681420122423,,,,,,,,
793,2020-02-28,2954.22,-0.0082724499142758,,,,,,,,
794,2020-03-02,3090.23,0.0450108651727778,,,,,,,,
795,2020-03-03,3003.3701,-0.0285104969659749,,,,,,,,
796,2020-03-04,3130.1201,0.0413363495923677,,,,,,,,
797,2020-03-05,3023.9399,-0.0345107906417928,0.23489751,0.23489751,0.0,1.0,0.0,0.0,1.0,0.0
798,2020-03-06,2972.3701,-0.0172009357419936,,,,,,,,
799,2020-03-09,2746.5601,-0.0790103920822729,0.0054824147,0.0054824147,0.0,1.0,0.0,0.0,1.0,0.0
800,2020-03-10,2882.23,0.0482150441266199,,,,,,,,
801,2020-03-11,2741.3799,-0.0501028933153897,,,,,,,,
802,2020-03-12,2480.6399,-0.0999448556802066,,,,,,,,
803,2020-03-13,2711.02,0.0888083967529246,,,,,,,,
804,2020-03-16,2386.1299,-0.1276521830653392,0.89014167,0.89014167,0.0,1.0,0.0,1.0,0.0,0.0
805,2020-03-17,2529.1899,0.0582262890612566,,,,,,,,
806,2020-03-18,2398.1001,-0.0532222549833952,,,,,,,,
807,2020-03-19,2409.3899,0.0046967630734607,0.018291153,0.018291153,0.0,1.0,0.0,0.0,1.0,0.0
808,2020-03-20,2304.9199,-0.0443276366243312,-0.8198205,-0.8198205,0.0,1.0,1.0,0.0,0.0,0.0
809,2020-03-23,2237.3999,-0.0297314925665413,0.008013431,0.008013431,0.042002752,2.0,0.0,0.0,1.0,0.0297004310670055
810,2020-03-24,2447.3301,0.0896832425038081,,,,,,,,
811,2020-03-25,2475.5601,0.0114689982085231,-0.19103056,-0.19103056,0.0,1.0,1.0,0.0,0.0,0.0
812,2020-03-26,2630.0701,0.0605438263785688,,,,,,,,
813,2020-03-27,2541.47,-0.0342678460444303,-0.079744354,0.054134607,0.42869216,5.0,0.4,0.0,0.6,0.1917169631471707
814,2020-03-30,2626.6499,0.0329665781501471,-0.40509182,-0.40509182,0.7938047,2.0,0.5,0.0,0.5,0.5613046899443853
815,2020-03-31,2584.5901,-0.0161423052108988,,,,,,,,
816,2020-04-01,2470.5,-0.0451463674180075,,,,,,,,
817,2020-04-02,2526.8999,0.0225726561294403,0.13965932,0.13965932,0.049621668,2.0,0.0,0.0,1.0,0.0350878177335961
818,2020-04-03,2488.6499,-0.0152528608402,0.012062892,0.012062892,0.0,1.0,0.0,0.0,1.0,0.0
819,2020-04-06,2663.6799,0.0679682332080674,-0.7459409,-0.8344698,0.18209863,3.0,1.0,0.0,0.0,0.1051346913697349
820,2020-04-07,2659.4099,-0.0016043317232304,,,,,,,,
821,2020-04-08,2749.98,0.0334893828470159,0.036178593,-0.1256656,0.2891689,3.0,0.0,0.3333333333333333,0.6666666666666666,0.1669517389601314
822,2020-04-09,2789.8201,0.014383474542832,-0.23438145,0.018310044,0.60677904,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3503240414510578
823,2020-04-13,2761.6299,-0.0101560645624545,0.03861791,0.03861791,0.0,1.0,0.0,1.0,0.0,0.0
824,2020-04-14,2846.0601,0.0301145678972492,0.09724924,0.09724924,0.033187676,2.0,0.0,0.0,1.0,0.0234672309077861
825,2020-04-15,2783.3601,-0.0222767498875067,-0.0015978962,-0.0015978962,0.0153109385,2.0,0.0,0.0,1.0,0.0108264684185133
826,2020-04-16,2799.55,0.0057998230646387,-0.034322523,-0.034322523,0.052622057,2.0,0.0,0.0,1.0,0.0372094136964716
827,2020-04-17,2874.5601,0.0264409638671176,-0.4371386,-0.4371386,0.0,1.0,1.0,0.0,0.0,0.0
828,2020-04-20,2823.1599,-0.0180428643090241,0.049769882,0.049769882,0.0,1.0,0.0,0.0,1.0,0.0
829,2020-04-21,2736.5601,-0.0311550958162663,-0.9443885,-0.9443885,0.0,1.0,1.0,0.0,0.0,0.0
830,2020-04-22,2799.3101,0.0226713002429618,-0.21875921,-0.08325305,0.35703918,4.0,0.25,0.0,0.75,0.1785195916891098
831,2020-04-23,2797.8,-0.0005395999041152,-0.27445298,-0.026839342,0.4080755,7.0,0.2857142857142857,0.0,0.7142857142857143,0.1542380456352624
832,2020-04-24,2836.74,0.0138221114617196,-0.08913388,-0.060907036,0.11926565,6.0,0.0,0.0,1.0,0.0486899990270969
833,2020-04-27,2878.48,0.0146068715244491,-0.26284316,-0.121900305,0.38917077,9.0,0.3333333333333333,0.0,0.6666666666666666,0.12972358862559
834,2020-04-28,2863.3899,-0.0052561743837598,-0.16440952,-0.16440952,0.0,1.0,0.0,0.0,1.0,0.0
835,2020-04-29,2939.51,0.0262366981308891,0.2108212,0.2108212,0.3168066,2.0,0.0,0.0,1.0,0.2240161053662537
836,2020-04-30,2912.4299,-0.0092551508608553,-0.32263958,-0.46098137,0.29135615,3.0,0.6666666666666666,0.0,0.3333333333333333,0.1682145495169117
837,2020-05-01,2830.71,-0.0284601863512391,-0.006587237,-0.006587237,0.0,1.0,0.0,0.0,1.0,0.0
838,2020-05-04,2842.74,0.0042408122145938,-0.6146426,-0.6146426,0.063371114,2.0,1.0,0.0,0.0,0.0448101447467898
839,2020-05-05,2868.4399,0.0089999173273822,0.10050887,0.0968291,0.057761826,3.0,0.0,0.0,1.0,0.0333488055712425
840,2020-05-06,2848.4199,-0.0070038736436275,0.20787172,0.27173948,0.39800346,3.0,0.0,0.3333333333333333,0.6666666666666666,0.2297874041786262
841,2020-05-07,2881.1899,0.0114389490633546,0.051128738,0.051128738,0.0,1.0,0.0,0.0,1.0,0.0
842,2020-05-08,2929.8,0.0167307927704322,,,,,,,,
843,2020-05-11,2930.1899,0.0001330719019072,-0.752658,-0.752658,0.0,1.0,1.0,0.0,0.0,0.0
844,2020-05-12,2870.1201,-0.0207133576295629,0.4686116,0.4686116,0.0,1.0,0.0,1.0,0.0,0.0
845,2020-05-13,2820.0,-0.0176169906358547,-0.037974574,-0.02681676,0.6076591,7.0,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.2296735520624943
846,2020-05-14,2852.5,0.0114589178040714,0.19979309,0.17467615,0.124922335,12.0,0.0,0.0,1.0,0.0360619719127061
847,2020-05-15,2863.7,0.0039186922544353,-0.08758397,0.054131832,0.49924064,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2882367160616381
848,2020-05-18,2953.9099,0.0310151876199215,0.220171,0.19119817,0.4296983,7.0,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.1624106871434577
849,2020-05-19,2922.9399,-0.0105397577781199,0.39545894,0.39545894,0.5602264,2.0,0.0,0.5,0.5,0.3961398728809849
850,2020-05-20,2971.6101,0.0165140022817817,-0.15041158,-0.15041158,0.31754944,2.0,0.5,0.0,0.5,0.2245413604658207
851,2020-05-21,2948.51,-0.0078039691244139,0.2853063,0.2853063,0.0,1.0,0.0,0.0,1.0,0.0
852,2020-05-22,2955.45,0.0023509655202508,-0.3434981,-0.21311922,0.38035187,3.0,0.6666666666666666,0.0,0.3333333333333333,0.2195962552541547
853,2020-05-26,2991.77,0.0122142619717501,-0.45774654,-0.45774654,0.6539585,2.0,0.5,0.0,0.5,0.4624184895626704
854,2020-05-27,3036.1299,0.0147184596796299,-0.25734624,-0.067908816,0.60285735,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3480598540577899
855,2020-05-28,3029.73,-0.0021101385393776,-0.1967876,-0.3919504,0.763672,3.0,0.6666666666666666,0.3333333333333333,0.0,0.4409062314293117
856,2020-05-29,3044.3101,0.0048008007069699,-0.005601369,-0.005601369,0.0,1.0,0.0,0.0,1.0,0.0
857,2020-06-01,3055.73,0.0037442092688515,-0.35275495,-0.35275495,0.0,1.0,1.0,0.0,0.0,0.0
858,2020-06-02,3080.8201,0.0081773111609137,-0.051062863,-0.051062863,0.14305899,2.0,0.5,0.0,0.5,0.1011579787367248
859,2020-06-03,3122.8701,0.0135566550386172,0.24431928,0.24431928,0.5635868,2.0,0.0,0.5,0.5,0.398516027906332
860,2020-06-04,3112.3501,-0.0033743828268093,0.16157898,0.17569643,0.30017126,4.0,0.25,0.25,0.5,0.1500856280326843
861,2020-06-05,3193.9299,0.0258740021621006,-0.57180625,-0.57180625,0.55106145,2.0,0.5,0.0,0.5,0.3896592891602528
862,2020-06-08,3232.3899,0.011969668608388,-0.20582037,-0.16936827,0.30991182,5.0,0.6,0.0,0.4,0.1385967781081332
863,2020-06-09,3207.1799,-0.0078297555813769,0.22810152,0.1766611,0.5575944,4.0,0.25,0.25,0.5,0.2787972092628479
864,2020-06-10,3190.1399,-0.0053272435431177,-0.25807324,-0.25807324,0.50590175,2.0,0.5,0.0,0.5,0.3577265607985799
865,2020-06-11,3002.1001,-0.0607526945420899,-0.35689378,-0.39845145,0.5278732,4.0,0.5,0.0,0.5,0.2639366090297699
866,2020-06-12,3041.3101,0.012976299439118,-0.30134702,-0.30134702,0.298415,2.0,0.5,0.0,0.5,0.2110112737897322
867,2020-06-15,3066.5901,0.0082778511523731,0.5940794,0.6071416,0.28947031,3.0,0.0,0.6666666666666666,0.3333333333333333,0.1671257642758508
868,2020-06-16,3124.74,0.0187848520431626,0.46666756,0.42501345,0.23414722,3.0,0.0,0.6666666666666666,0.3333333333333333,0.135184960987745
869,2020-06-17,3113.49,-0.0036067962213368,0.42078117,0.42078117,0.29596716,2.0,0.0,0.5,0.5,0.2092803870150868
870,2020-06-18,3115.3401,0.0005940441542647,-0.5430594,-0.5430594,0.5542428,2.0,0.5,0.0,0.5,0.3919088350526732
871,2020-06-19,3097.74,-0.0056655143001892,-0.11018296,0.052743107,0.63816553,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3684450425783803
872,2020-06-22,3117.8601,0.0064740877637197,0.23280403,0.23280403,0.04135613,2.0,0.0,0.0,1.0,0.029243200980935
873,2020-06-23,3131.29,0.004298159097032,0.35949153,0.35091424,0.47364587,4.0,0.0,0.5,0.5,0.2368229329586029
874,2020-06-24,3050.3301,-0.0261952459494167,-0.32322454,-0.26952878,0.5162715,4.0,0.5,0.0,0.5,0.2581357359886169
875,2020-06-25,3083.76,0.0108998173900716,-0.018913884,-0.018913884,0.0,1.0,0.0,0.0,1.0,0.0
876,2020-06-26,3009.05,-0.0245252173351294,0.0583447,0.0583447,0.11300593,2.0,0.0,0.0,1.0,0.0799072584946607
877,2020-06-29,3053.24,0.0145789075390698,-0.15880983,0.0025210734,0.4117333,7.0,0.2857142857142857,0.0,0.7142857142857143,0.1556205595635205
878,2020-06-30,3100.29,0.0152923336376814,-0.35991237,-0.35991237,0.4743564,2.0,0.5,0.0,0.5,0.3354206362521288
879,2020-07-01,3115.8601,0.0050095741935317,,,,,,,,
880,2020-07-02,3130.01,0.0045309697387857,-0.2415647,-0.35951242,0.66496766,7.0,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.2513341497194576
881,2020-07-06,3179.72,0.0157569431658263,-0.35667586,-0.35667586,0.0,1.0,0.0,0.0,1.0,0.0
882,2020-07-07,3145.3201,-0.0108774770237203,-0.37684268,-0.40528733,0.5654066,5.0,0.6,0.0,0.4,0.2528575276743907
883,2020-07-08,3169.9399,0.0077969631416859,-0.3651897,-0.43287748,0.582664,4.0,0.5,0.0,0.5,0.2913320064544678
884,2020-07-09,3152.05,-0.0056595939049489,-0.255514,-0.255514,0.0,1.0,0.0,0.0,1.0,0.0
885,2020-07-10,3185.04,0.0104118130009864,-0.14120162,-0.20571917,0.33901238,4.0,0.25,0.0,0.75,0.1695061922073364
886,2020-07-13,3155.22,-0.0094066236664834,0.14042321,0.14042321,0.08148116,2.0,0.0,0.0,1.0,0.0576158798793019
887,2020-07-14,3197.52,0.0133172851894461,-0.025132924,0.008967694,0.5348208,4.0,0.25,0.25,0.5,0.267410397529602
888,2020-07-15,3226.5601,0.0090410758775439,-0.100536,-0.04311362,0.4162866,5.0,0.6,0.0,0.4,0.1861690216505003
889,2020-07-16,3215.5701,-0.0034119182072365,-0.4369188,-0.4369188,0.5731008,2.0,0.5,0.0,0.5,0.4052434657187925
890,2020-07-17,3224.73,0.002844558804474,0.54957765,0.54957765,0.0,1.0,0.0,1.0,0.0,0.0
891,2020-07-20,3251.8401,0.0083717949222847,0.28061715,0.5072774,0.58736473,4.0,0.25,0.75,0.0,0.2936823666095733
892,2020-07-21,3257.3,0.0016776106203393,0.09872871,0.2636509,0.31737098,3.0,0.0,0.0,1.0,0.1832342213006308
893,2020-07-22,3276.02,0.0057306396229577,-0.14993225,-0.014450291,0.28047952,3.0,0.3333333333333333,0.0,0.6666666666666666,0.1619349266970953
894,2020-07-23,3235.6599,-0.0123963761928377,-0.68183374,-0.6979433,0.28372368,3.0,1.0,0.0,0.0,0.1638079442735188
895,2020-07-24,3215.6299,-0.0062096309368145,0.12339537,0.12339537,0.31752154,2.0,0.0,0.0,1.0,0.2245216357407176
896,2020-07-27,3239.4099,0.0073679197383532,0.45870262,0.45870262,0.60331786,2.0,0.0,0.5,0.5,0.4266101477461783
897,2020-07-28,3218.4399,-0.0064944445458211,0.12291283,0.0321096,0.4662444,4.0,0.5,0.25,0.25,0.2331221997737884
898,2020-07-29,3258.4399,0.0123517835096749,0.15743366,0.30877632,0.7996184,4.0,0.25,0.5,0.25,0.3998092114925384
899,2020-07-30,3246.22,-0.0037572800311502,-0.20927489,-0.27629846,0.5701871,8.0,0.5,0.125,0.375,0.2015915795880929
900,2020-07-31,3271.1201,0.0076412219629402,,,,,,,,
901,2020-08-03,3294.6101,0.0071553656659426,0.28912142,0.7104066,0.7061807,8.0,0.375,0.625,0.0,0.2496725779287753
902,2020-08-04,3306.51,0.0036054223254121,0.47540876,0.50436044,0.39913034,4.0,0.25,0.75,0.0,0.1995651721954345
903,2020-08-05,3327.77,0.0064091575198012,-0.40772095,-0.40772095,0.7844327,2.0,0.5,0.0,0.5,0.5546776880719264
904,2020-08-06,3349.1599,0.00640712827419,0.6174814,0.6174814,0.07475629,2.0,0.0,1.0,0.0,0.0528606775011285
905,2020-08-07,3351.28,0.0006328241436065,0.3307379,0.3307379,0.0,1.0,0.0,0.0,1.0,0.0
906,2020-08-10,3360.47,0.0027384827334759,0.5788167,0.5788167,0.0,1.0,0.0,1.0,0.0,0.0
907,2020-08-11,3333.6899,-0.0080010765400121,0.16717488,-0.00591613,0.3612916,5.0,0.2,0.2,0.6,0.1615745098039116
908,2020-08-12,3380.3501,0.0138995154075051,-0.79773045,-0.79773045,0.0,1.0,1.0,0.0,0.0,0.0
909,2020-08-13,3373.4299,-0.0020492827488653,-0.2585011,-0.1552145,0.41574562,4.0,0.25,0.0,0.75,0.2078728079795837
910,2020-08-14,3372.8501,-0.0001718873220285,0.21212518,0.21212518,1.0058006,2.0,0.5,0.5,0.0,0.7112084281899307
911,2020-08-17,3381.99,0.0027061797000743,-0.4155086,-0.437818,0.43887275,5.0,0.6,0.0,0.4,0.1962698625399295
912,2020-08-18,3389.78,0.0023007288895721,0.5858389,0.6161437,0.36069435,5.0,0.0,0.6,0.4,0.1613074166087766
913,2020-08-19,3374.8501,-0.0044141140079999,-0.04845027,0.07913166,0.54500604,8.0,0.375,0.25,0.375,0.1926887321897427
914,2020-08-20,3385.51,0.003153651189335,-0.5946786,-0.92401093,0.59745437,3.0,0.6666666666666666,0.0,0.3333333333333333,0.344940440810012
915,2020-08-21,3397.1599,0.0034351993029498,0.077480696,0.061807476,0.070949495,6.0,0.0,0.0,1.0,0.0289650099771799
916,2020-08-24,3431.28,0.0099936103912853,-0.11692372,-0.14444669,0.5915061,11.0,0.5454545454545454,0.3636363636363636,0.0909090909090909,0.178345806635366
917,2020-08-25,3443.6201,0.0035899032926029,-0.19931221,-0.19931221,1.0861506,2.0,0.5,0.5,0.0,0.7680244873250414
918,2020-08-26,3478.73,0.0101440119504324,0.06732476,0.06732476,0.16723256,2.0,0.0,0.0,1.0,0.1182512758897577
919,2020-08-27,3484.55,0.001671626404583,0.15315755,0.2174485,0.31358325,4.0,0.0,0.0,1.0,0.1567916274070739
920,2020-08-28,3508.01,0.0067100140785116,0.3253647,0.3757864,0.24459206,5.0,0.0,0.6,0.4,0.1093848926506486
921,2020-08-31,3500.3101,-0.0021973605623918,-0.107138775,-0.018672105,0.22014797,3.0,0.3333333333333333,0.0,0.6666666666666666,0.1271024882044677
922,2020-09-01,3526.6499,0.0074968189268141,0.2614254,0.22682422,0.16577168,4.0,0.0,0.0,1.0,0.0828858390450477
923,2020-09-02,3580.8401,0.0152490541901656,0.049162284,-0.078268714,0.56452435,8.0,0.25,0.25,0.5,0.1995894989167042
924,2020-09-03,3455.0601,-0.0357575855396642,-0.23337571,-0.09826347,0.44955033,7.0,0.5714285714285714,0.1428571428571428,0.2857142857142857,0.1699140538110502
925,2020-09-04,3426.96,-0.0081662813399229,-0.30632702,-0.030954987,0.5277791,3.0,0.6666666666666666,0.0,0.3333333333333333,0.3047134068002515
926,2020-09-08,3331.8401,-0.0281488368506128,-0.055268407,0.038241252,0.730302,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2981445333076305
927,2020-09-09,3398.96,0.0199447685202259,0.000116867326,-0.049548782,0.48347765,6.0,0.5,0.1666666666666666,0.3333333333333333,0.1973789249362464
928,2020-09-10,3339.1899,-0.0177412698179699,0.15750271,0.15750271,0.0,1.0,0.0,1.0,0.0,0.0
929,2020-09-11,3340.97,0.0005329513271484,-0.25751564,-0.007986188,0.60911614,3.0,0.3333333333333333,0.0,0.6666666666666666,0.3516733656807109
930,2020-09-14,3383.54,0.012661314711189,0.5975566,0.5975566,0.26139238,2.0,0.0,0.5,0.5,0.1848323278196453
931,2020-09-15,3401.2,0.0052058118315071,0.14320998,0.49851745,0.6874477,3.0,0.3333333333333333,0.6666666666666666,0.0,0.3968981300793595
932,2020-09-16,3385.49,-0.0046296583637453,-0.15672153,-0.07296883,0.3529533,3.0,0.3333333333333333,0.0,0.6666666666666666,0.2037776913002902
933,2020-09-17,3357.01,-0.0084479553221299,-0.035311677,0.06759131,0.4908637,10.0,0.2,0.1,0.7,0.1552247346350112
934,2020-09-18,3319.47,-0.011245565213035,-0.122051895,-0.09144236,0.20197786,4.0,0.5,0.0,0.5,0.100988931953907
935,2020-09-21,3281.0601,-0.0116385602332885,0.48361972,0.48361972,0.0,1.0,0.0,1.0,0.0,0.0
936,2020-09-22,3315.5701,0.0104630133216401,0.012180343,0.067224085,0.60748446,8.0,0.25,0.125,0.625,0.2147781905222419
937,2020-09-23,3236.9199,-0.0240073552153839,0.0502581,-0.091315374,0.5901554,6.0,0.5,0.3333333333333333,0.1666666666666666,0.2409299424201628
938,2020-09-24,3246.5901,0.0029830160424714,-0.23864967,-0.1099847,0.36604983,8.0,0.25,0.0,0.75,0.1294181571597039
939,2020-09-25,3298.46,0.0158504473369614,0.18482049,0.18482049,0.0,1.0,0.0,0.0,1.0,0.0
940,2020-09-28,3351.6001,0.0159821807104992,-0.11348883,-0.005373977,0.59041536,8.0,0.5,0.25,0.25,0.208743351871361
941,2020-09-29,3335.47,-0.0048242746203046,-0.20779671,-0.36479935,0.7327277,6.0,0.5,0.3333333333333333,0.1666666666666666,0.2991348335265111
942,2020-09-30,3363.0,0.0082198337849473,-0.1481641,-0.17421389,0.25085288,4.0,0.25,0.0,0.75,0.1254264414310455
943,2020-10-01,3380.8,0.0052789351215227,0.33931822,0.69162893,0.68964994,7.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.2606631759579659
944,2020-10-02,3348.4199,-0.0096238049565307,-0.018619621,0.09780048,0.7580813,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4376784524075174
945,2020-10-05,3408.6001,0.0178131162234321,0.08192664,0.1510664,0.23262143,10.0,0.1,0.0,0.9,0.0735613555636736
946,2020-10-06,3360.97,-0.0140720563583306,0.43044093,0.5985405,0.5941841,3.0,0.0,0.6666666666666666,0.3333333333333333,0.3430523504457133
947,2020-10-07,3419.4399,0.0172471429443761,0.6295642,0.6295642,0.0,1.0,0.0,1.0,0.0,0.0
948,2020-10-08,3446.8301,0.0079782313503539,0.15793931,-0.011557989,0.43107507,5.0,0.0,0.2,0.8,0.1927826303429495
949,2020-10-09,3477.1399,0.008755090968819,0.33856338,0.33856338,0.19383112,2.0,0.0,0.0,1.0,0.137059296501032
950,2020-10-12,3534.22,0.0162825363133352,0.21058445,0.09601009,0.42567396,8.0,0.125,0.375,0.5,0.1504984724248825
951,2020-10-13,3511.9299,-0.0063269089281207,-0.2748104,-0.3193736,0.3991062,6.0,0.3333333333333333,0.0,0.6666666666666666,0.1629344257046202
952,2020-10-14,3488.6699,-0.006645169344888,-0.4234265,-0.5082859,0.3948036,3.0,0.6666666666666666,0.0,0.3333333333333333,0.2279399724875572
