date,Price,Return
2018-11-12,2726.22,-0.0198981367275931
2018-11-13,2722.1799,-0.001483041191776897
2018-11-14,2701.5801,-0.007596169098069928
2018-11-15,2730.2,0.010538042529978597
2018-11-16,2736.27,0.002220812515123669
2018-11-19,2690.73,-0.016783146839093228
2018-11-20,2641.8899,-0.018318000005998675
2018-11-21,2649.9299,0.0030386545612878695
2018-11-23,2632.5601,-0.006576392043170373
2018-11-26,2673.45,0.015412978380943158
2018-11-27,2682.1699,0.003256357944815008
2018-11-28,2743.79,0.022714045222129536
2018-11-29,2737.8,-0.002185498143502281
2018-11-30,2760.1699,0.00813755762618401
2018-12-03,2790.3701,0.010882003560022207
2018-12-04,2700.0601,-0.03290020734367202
2018-12-06,2695.95,-0.001523385137792853
2018-12-07,2633.0801,-0.02359634526021947
2018-12-10,2637.72,0.0017606060220487958
2018-12-11,2636.78,-0.0003564318930519869
2018-12-12,2651.0701,0.005404894056243188
2018-12-13,2650.54,-0.00019997698501689413
2018-12-14,2599.95,-0.019271178750727643
2018-12-17,2545.9399,-0.020992319872625894
2018-12-18,2546.1599,8.6408361492538e-05
2018-12-19,2506.96,-0.015515438838379456
2018-12-20,2467.4199,-0.01589783393126081
2018-12-21,2416.6201,-0.020803118745210538
2018-12-24,2351.1001,-0.027486564769234625
2018-12-26,2467.7,0.048403196460828066
2018-12-27,2488.8301,0.008526217971190393
2018-12-28,2485.74,-0.0012423587708425413
2018-12-31,2506.8501,0.008456622868486063
2019-01-02,2510.03,0.0012676804557657515
2019-01-03,2447.8899,-0.025068317115044824
2019-01-04,2531.9399,0.03375937967483105
2019-01-07,2549.6899,0.006985976109077266
2019-01-08,2574.4099,0.009648598872469499
2019-01-09,2584.96,0.0040896911480226734
2019-01-10,2596.6399,0.0045082291212708075
2019-01-11,2596.26,-0.00014631516416395521
2019-01-14,2582.6101,-0.005271393699617821
2019-01-15,2610.3,0.010664603047606061
2019-01-16,2616.1001,0.002219540130926484
2019-01-17,2635.96,0.007562744629420351
2019-01-18,2670.71,0.013096912647036883
2019-01-22,2632.8999,-0.014258492344411193
2019-01-23,2638.7,0.002200509314243242
2019-01-24,2642.3301,0.0013747698850414063
2019-01-25,2664.76,0.008452855757110272
2019-01-28,2643.8501,-0.007877771297488075
2019-01-29,2640.0,-0.001457308821606146
2019-01-30,2681.05,0.015429591679246102
2019-01-31,2704.1001,0.00856066788882119
2019-02-01,2706.53,0.0008981948935526974
2019-02-04,2724.8701,0.006753385634354643
2019-02-05,2737.7,0.004697394580445324
2019-02-06,2731.6101,-0.0022269362699969025
2019-02-07,2706.05,-0.009401208529255621
2019-02-08,2707.8799,0.0006759969572876907
2019-02-11,2709.8,0.0007088274375140551
2019-02-12,2744.73,0.012807878037835878
2019-02-13,2753.03,0.0030194138361176875
2019-02-14,2745.73,-0.002655145628696972
2019-02-15,2775.6001,0.010819998396051885
2019-02-19,2779.76,0.001497616969061925
2019-02-20,2784.7,0.001775554608288014
2019-02-21,2774.8799,-0.003532680666308894
2019-02-22,2792.6699,0.006390624667742537
2019-02-25,2796.1101,0.0012311096284004983
2019-02-26,2793.8999,-0.0007907678573642157
2019-02-27,2792.3799,-0.0005441904422730449
2019-02-28,2784.49,-0.002829510246944072
2019-03-01,2803.6899,0.006871638313078571
2019-03-04,2792.8101,-0.0038880778007538076
2019-03-05,2789.6499,-0.0011321891558833106
2019-03-06,2771.45,-0.0065454551457063085
2019-03-07,2748.9299,-0.008158940266751345
2019-03-08,2743.0701,-0.0021339410865439507
2019-03-11,2783.3,0.014559506485491713
2019-03-12,2791.52,0.0029489762744178273
2019-03-13,2810.9199,0.006925545971505655
2019-03-14,2808.48,-0.0008683845950616468
2019-03-15,2822.48,0.004972519373935739
2019-03-18,2832.9399,0.0036990752630183237
2019-03-19,2832.5701,-0.0001305442936382633
2019-03-20,2824.23,-0.002948700995456274
2019-03-21,2854.8799,0.010794014599480895
2019-03-22,2800.71,-0.01915681920731027
2019-03-25,2798.3601,-0.0008393894328894387
2019-03-26,2818.46,0.007157069459676148
2019-03-27,2805.3701,-0.004655163262760606
2019-03-28,2815.4399,0.0035830461350551623
2019-03-29,2834.3999,0.0067117199232792635
2019-04-01,2867.1899,0.01150218190353436
2019-04-02,2867.24,1.7473402195147748e-05
2019-04-03,2873.3999,0.002146068198485628
2019-04-04,2879.3899,0.0020824686362514704
2019-04-05,2892.74,0.004625718421421313
2019-04-08,2895.77,0.0010469016298636597
2019-04-09,2878.2,-0.00608595272610467
2019-04-10,2888.21,0.003471834314499749
2019-04-11,2888.3201,3.81197702106429e-05
2019-04-12,2907.4099,0.006587563269860502
2019-04-15,2905.5801,-0.0006295555507356148
2019-04-16,2907.0601,0.0005092350398646701
2019-04-17,2900.45,-0.0022763982294083576
2019-04-18,2905.03,0.0015778199046987368
2019-04-22,2907.97,0.0010115259764941317
2019-04-23,2933.6799,0.00880233031501038
2019-04-24,2927.25,-0.0021941578177337947
2019-04-25,2926.1699,-0.0003690492159152899
2019-04-26,2939.8799,0.004674363645274567
2019-04-29,2943.03,0.0010709327032427903
2019-04-30,2945.8301,0.0009509820792062627
2019-05-01,2923.73,-0.007530446595791227
2019-05-02,2917.52,-0.002126258023403761
2019-05-03,2945.6399,0.009592136693001303
2019-05-06,2932.47,-0.004481005718174968
2019-05-07,2884.05,-0.01664951500981834
2019-05-08,2879.4199,-0.0016067060560347969
2019-05-09,2870.72,-0.0030259808595018596
2019-05-10,2881.3999,0.0037133830511016726
2019-05-13,2811.8701,-0.024426474437570796
2019-05-14,2834.4099,0.0079839893634224
2019-05-15,2850.96,0.005822012301521938
2019-05-16,2876.3201,0.008855954415357753
2019-05-17,2859.53,-0.005854458419773705
2019-05-20,2840.23,-0.006772240853415355
2019-05-21,2864.3601,0.008459939625435921
2019-05-22,2856.27,-0.0028283966108148314
2019-05-23,2822.24,-0.011985681943016436
2019-05-24,2826.0601,0.0013526549633799585
2019-05-28,2802.3899,-0.008410962003432774
2019-05-29,2783.02,-0.006935919833646164
2019-05-30,2788.8601,0.002096277031744833
2019-05-31,2752.0601,-0.013283187543648078
2019-06-03,2744.45,-0.002769067908266677
2019-06-04,2803.27,0.02120590232217955
2019-06-05,2826.1499,0.008128733116814899
2019-06-06,2843.49,0.006116844939692654
2019-06-07,2873.3401,0.010442980027269892
2019-06-10,2886.73,0.0046492226262494244
2019-06-11,2885.72,-0.00034993807146250003
2019-06-12,2879.8401,-0.002039663774722221
2019-06-13,2891.6399,0.004089008864639257
2019-06-14,2886.98,-0.001612807587531756
2019-06-17,2889.6699,0.00093130109699637
2019-06-18,2917.75,0.009670497163039447
2019-06-19,2926.46,0.002980730141062033
2019-06-20,2954.1799,0.00942758127737494
2019-06-21,2950.46,-0.0012599923298071609
2019-06-24,2945.3501,-0.001733400904302287
2019-06-25,2917.3799,-0.009541770544716905
2019-06-26,2913.78,-0.0012347116248143642
2019-06-27,2924.9199,0.0038158883683474492
2019-06-28,2941.76,0.005740945999783157
2019-07-01,2964.3301,0.007643029310015423
2019-07-02,2973.01,0.0029238366128209827
2019-07-03,2995.8201,0.007643109507034923
2019-07-05,2990.4099,-0.0018075488155421986
2019-07-08,2975.95,-0.004847152553144958
2019-07-09,2979.6299,0.001235782419211788
2019-07-10,2993.0701,0.0045005517390433025
2019-07-11,2999.9099,0.0022826049710747607
2019-07-12,3013.77,0.004609531857975653
2019-07-15,3014.3,0.00017584401022740885
2019-07-16,3004.04,-0.003409581359505424
2019-07-17,2984.4199,-0.006552659792503698
2019-07-18,2995.1101,0.0035756025605543887
2019-07-19,2976.6101,-0.006195889480245687
2019-07-22,2985.03,0.002824694365048887
2019-07-23,3005.47,0.006824164701727632
2019-07-24,3019.5601,0.004677196778300731
2019-07-25,3003.6699,-0.005276317479033593
2019-07-26,3025.8601,0.007360540600725698
2019-07-29,3020.97,-0.0016174097784052493
2019-07-30,3013.1799,-0.002582005570623435
2019-07-31,2980.3799,-0.010945190684515766
2019-08-01,2953.5601,-0.009039519316589632
2019-08-02,2932.05,-0.007309419211901018
2019-08-05,2844.74,-0.03023016208358668
2019-08-06,2881.77,0.012933013700777157
2019-08-07,2883.98,0.0007665958837026665
2019-08-08,2938.0901,0.018588459816052425
2019-08-09,2918.6499,-0.006638598058195028
2019-08-12,2882.7,-0.012393791374559437
2019-08-13,2926.3201,0.015018340141399234
2019-08-14,2840.6001,-0.029730362441873767
2019-08-15,2847.6001,0.0024612366961521996
2019-08-16,2888.6799,0.014323046395867118
2019-08-19,2923.6499,0.012033185716061752
2019-08-20,2900.51,-0.007946217877328045
2019-08-21,2924.4299,0.00821297210480141
2019-08-22,2922.95,-0.0005061754347781955
2019-08-23,2847.1101,-0.02628890043473184
2019-08-26,2878.3799,0.010923121308848798
2019-08-27,2869.1599,-0.0032083319923270257
2019-08-28,2887.9399,0.006524141413449647
2019-08-29,2924.5801,0.012607504258443371
2019-08-30,2926.46,0.0006425866282088049
2019-09-03,2906.27,-0.006923029401107576
2019-09-04,2937.78,0.010783722026351545
2019-09-05,2976.0,0.012925922894213253
2019-09-06,2978.71,0.0009102039182753089
2019-09-09,2978.4299,-9.403841605477147e-05
2019-09-10,2979.3899,0.0003222655402596992
2019-09-11,3000.9299,0.007203659291708398
2019-09-12,3009.5701,0.0028750373351772874
2019-09-13,3007.3899,-0.0007246849224239567
2019-09-16,2997.96,-0.0031405023545416464
2019-09-17,3005.7,0.002578428587944307
2019-09-18,3006.73,0.00034262353493549175
2019-09-19,3006.79,1.995503465594414e-05
2019-09-20,2992.0701,-0.004907575538623573
2019-09-23,2991.78,-9.696098511125931e-05
2019-09-24,2966.6001,-0.00845197838104937
2019-09-25,2984.8701,0.006139678693710976
2019-09-26,2977.6201,-0.0024318710236335014
2019-09-27,2961.79,-0.005330541995716127
2019-09-30,2976.74,0.005034926684707536
2019-10-01,2940.25,-0.012334130226057026
2019-10-02,2887.6101,-0.01806540675789211
2019-10-03,2910.6299,0.007940313249194352
2019-10-04,2952.01,0.0141167760260528
2019-10-07,2938.79,-0.004488362257589361
2019-10-08,2893.0601,-0.015683131947807297
2019-10-09,2919.3999,0.009063281399759014
2019-10-10,2938.1299,0.006395209064411206
2019-10-11,2970.27,0.010879567248398938
2019-10-14,2966.1499,-0.0013880758878041508
2019-10-15,2995.6799,0.00990643560457018
2019-10-16,2989.6899,-0.0020015478407895476
2019-10-17,2997.95,0.0027590521066270853
2019-10-18,2986.2,-0.003927045645713622
2019-10-21,3006.72,0.0068481074978751595
2019-10-22,2995.99,-0.0035750557426104746
2019-10-23,3004.52,0.0028430935856431803
2019-10-24,3010.29,0.0019185981834693214
2019-10-25,3022.55,0.0040644263323678705
2019-10-28,3039.4199,0.005565828873633255
2019-10-29,3036.8899,-0.0008327423154771752
2019-10-30,3046.77,0.0032480805464734537
2019-10-31,3037.5601,-0.0030274185926440532
2019-11-01,3066.9099,0.009615912979833942
2019-11-04,3078.27,0.0036972434088297424
2019-11-05,3074.6201,-0.0011864019570633321
2019-11-06,3076.78,0.0007022466604841379
2019-11-07,3085.1799,0.0027263745105253214
2019-11-08,3093.0801,0.0025574204730365348
2019-11-11,3087.01,-0.001964405649033155
2019-11-12,3091.8401,0.0015634303812796658
2019-11-13,3094.04,0.0007112650284779068
2019-11-14,3096.6299,0.0008367107899245784
2019-11-15,3120.46,0.0076660357457708885
2019-11-18,3122.03,0.0005030044207048551
2019-11-19,3120.1799,-0.0005927708564153326
2019-11-20,3108.46,-0.0037632337137877996
2019-11-21,3103.54,-0.0015840312391350534
2019-11-22,3110.29,0.002172573969691297
2019-11-25,3133.6399,0.0074792668150372365
2019-11-26,3140.52,0.0021931550573749954
2019-11-27,3153.6299,0.00416574729448199
2019-11-29,3140.98,-0.004019285461855324
2019-12-02,3113.8701,-0.008668495431824897
2019-12-03,3093.2,-0.0066602039527518175
2019-12-04,3112.76,0.006303638685847347
2019-12-05,3117.4299,0.0014991199143316843
2019-12-06,3145.9099,0.009094252330768451
2019-12-09,3135.96,-0.0031678173789171124
2019-12-10,3132.52,-0.0010975548602935618
2019-12-11,3141.6299,0.002903949235233178
2019-12-12,3168.5701,0.008538671890442804
2019-12-13,3168.8,7.255375541388682e-05
2019-12-16,3191.45,0.007122391651237605
2019-12-17,3192.52,0.0003352146109771036
2019-12-18,3191.1399,-0.00043238519693108854
2019-12-19,3205.3701,0.004449371133993546
2019-12-20,3221.22,0.004932610261391819
2019-12-23,3224.01,0.00086575659030548
2019-12-24,3223.3799,-0.0001954589413016008
2019-12-26,3239.9099,0.00511505334035266
2019-12-27,3240.02,3.398184909698199e-05
2019-12-30,3221.29,-0.0057976021775765895
2019-12-31,3230.78,0.0029416937024937355
2020-01-02,3257.8501,0.00834390514978309
2020-01-03,3234.8501,-0.007084909359839504
2020-01-06,3246.28,0.0035271354449885476
2020-01-07,3237.1799,-0.002807175833974325
2020-01-08,3253.05,0.004890468249821333
2020-01-09,3274.7,0.006633244037575673
2020-01-10,3265.3501,-0.0028592766804582032
2020-01-13,3288.1299,0.0069519985553048325
2020-01-14,3283.1499,-0.0015156867779034724
2020-01-15,3289.29,0.0018684390818971862
2020-01-16,3316.8101,0.008331771781651686
2020-01-17,3329.6201,0.0038547056017280905
2020-01-21,3320.79,-0.002655506970599219
2020-01-22,3321.75,0.00028904605969510904
2020-01-23,3325.54,0.0011403144471457103
2020-01-24,3295.47,-0.009083268789936675
2020-01-27,3243.6299,-0.0158557559480411
2020-01-28,3276.24,0.01000338118224672
2020-01-29,3273.3999,-0.0008672538403249466
2020-01-30,3283.6599,0.0031294539584422647
2020-01-31,3225.52,-0.017864445938820493
2020-02-03,3248.9199,0.007228425083450842
2020-02-04,3297.5901,0.01486932632270232
2020-02-05,3334.6899,0.011187762569961991
2020-02-06,3345.78,0.0033201587174575293
2020-02-07,3327.71,-0.005415470514539197
2020-02-10,3352.0901,0.007299681994505119
2020-02-11,3357.75,0.00168704507351715
2020-02-12,3379.45,0.0064418675537450355
2020-02-13,3373.9399,-0.0016318030809039043
2020-02-14,3380.1599,0.0018418447883728302
2020-02-18,3370.29,-0.0029242219939107773
2020-02-19,3386.1499,0.0046947591823759665
2020-02-20,3373.23,-0.003822810945766042
2020-02-21,3337.75,-0.010573815022893411
2020-02-24,3225.8899,-0.034088077119718924
2020-02-25,3128.21,-0.030747894188901708
2020-02-26,3116.3899,-0.003785707429141436
2020-02-27,2978.76,-0.045168142012242396
2020-02-28,2954.22,-0.00827244991427585
2020-03-02,3090.23,0.04501086517277787
2020-03-03,3003.3701,-0.028510496965974956
2020-03-04,3130.1201,0.041336349592367705
2020-03-05,3023.9399,-0.034510790641792875
2020-03-06,2972.3701,-0.017200935741993616
2020-03-09,2746.5601,-0.07901039208227291
2020-03-10,2882.23,0.04821504412661991
2020-03-11,2741.3799,-0.0501028933153897
2020-03-12,2480.6399,-0.09994485568020663
2020-03-13,2711.02,0.08880839675292464
2020-03-16,2386.1299,-0.12765218306533924
2020-03-17,2529.1899,0.05822628906125666
2020-03-18,2398.1001,-0.05322225498339527
2020-03-19,2409.3899,0.004696763073460723
2020-03-20,2304.9199,-0.04432763662433127
2020-03-23,2237.3999,-0.029731492566541326
2020-03-24,2447.3301,0.08968324250380817
2020-03-25,2475.5601,0.011468998208523158
2020-03-26,2630.0701,0.060543826378568824
2020-03-27,2541.47,-0.03426784604443033
2020-03-30,2626.6499,0.03296657815014714
2020-03-31,2584.5901,-0.016142305210898853
2020-04-01,2470.5,-0.045146367418007594
2020-04-02,2526.8999,0.02257265612944036
2020-04-03,2488.6499,-0.015252860840200081
2020-04-06,2663.6799,0.06796823320806748
2020-04-07,2659.4099,-0.0016043317232304628
2020-04-08,2749.98,0.033489382847015935
2020-04-09,2789.8201,0.014383474542832082
2020-04-13,2761.6299,-0.01015606456245454
2020-04-14,2846.0601,0.03011456789724921
2020-04-15,2783.3601,-0.02227674988750678
2020-04-16,2799.55,0.0057998230646387535
2020-04-17,2874.5601,0.026440963867117688
2020-04-20,2823.1599,-0.018042864309024128
2020-04-21,2736.5601,-0.031155095816266385
2020-04-22,2799.3101,0.022671300242961868
2020-04-23,2797.8,-0.0005395999041152027
2020-04-24,2836.74,0.013822111461719605
2020-04-27,2878.48,0.014606871524449172
2020-04-28,2863.3899,-0.005256174383759823
2020-04-29,2939.51,0.026236698130889177
2020-04-30,2912.4299,-0.009255150860855394
2020-05-01,2830.71,-0.02846018635123911
2020-05-04,2842.74,0.0042408122145938705
2020-05-05,2868.4399,0.00899991732738227
2020-05-06,2848.4199,-0.007003873643627521
2020-05-07,2881.1899,0.01143894906335469
2020-05-08,2929.8,0.01673079277043223
2020-05-11,2930.1899,0.00013307190190723928
2020-05-12,2870.1201,-0.020713357629562903
2020-05-13,2820.0,-0.017616990635854767
2020-05-14,2852.5,0.01145891780407149
2020-05-15,2863.7,0.003918692254435327
2020-05-18,2953.9099,0.0310151876199215
2020-05-19,2922.9399,-0.010539757778119907
2020-05-20,2971.6101,0.016514002281781796
2020-05-21,2948.51,-0.00780396912441398
2020-05-22,2955.45,0.002350965520250863
2020-05-26,2991.77,0.012214261971750162
2020-05-27,3036.1299,0.014718459679629982
2020-05-28,3029.73,-0.0021101385393776264
2020-05-29,3044.3101,0.004800800706969944
2020-06-01,3055.73,0.003744209268851587
2020-06-02,3080.8201,0.008177311160913735
2020-06-03,3122.8701,0.013556655038617247
2020-06-04,3112.3501,-0.003374382826809357
2020-06-05,3193.9299,0.02587400216210068
2020-06-08,3232.3899,0.011969668608388082
2020-06-09,3207.1799,-0.007829755581376987
2020-06-10,3190.1399,-0.0053272435431177614
2020-06-11,3002.1001,-0.06075269454208999
2020-06-12,3041.3101,0.012976299439118075
2020-06-15,3066.5901,0.008277851152373124
2020-06-16,3124.74,0.018784852043162676
2020-06-17,3113.49,-0.003606796221336869
2020-06-18,3115.3401,0.0005940441542647076
2020-06-19,3097.74,-0.005665514300189248
2020-06-22,3117.8601,0.0064740877637197505
2020-06-23,3131.29,0.004298159097032061
2020-06-24,3050.3301,-0.026195245949416766
2020-06-25,3083.76,0.01089981739007166
2020-06-26,3009.05,-0.024525217335129464
2020-06-29,3053.24,0.014578907539069857
2020-06-30,3100.29,0.01529233363768146
2020-07-01,3115.8601,0.005009574193531731
2020-07-02,3130.01,0.004530969738785765
2020-07-06,3179.72,0.015756943165826313
2020-07-07,3145.3201,-0.01087747702372038
2020-07-08,3169.9399,0.007796963141685937
2020-07-09,3152.05,-0.005659593904948943
2020-07-10,3185.04,0.010411813000986475
2020-07-13,3155.22,-0.00940662366648347
2020-07-14,3197.52,0.013317285189446137
2020-07-15,3226.5601,0.009041075877543929
2020-07-16,3215.5701,-0.0034119182072365776
2020-07-17,3224.73,0.0028445588044740708
2020-07-20,3251.8401,0.008371794922284731
2020-07-21,3257.3,0.0016776106203393963
2020-07-22,3276.02,0.005730639622957727
2020-07-23,3235.6599,-0.012396376192837734
2020-07-24,3215.6299,-0.006209630936814592
2020-07-27,3239.4099,0.007367919738353258
2020-07-28,3218.4399,-0.006494444545821185
2020-07-29,3258.4399,0.012351783509674948
2020-07-30,3246.22,-0.003757280031150208
2020-07-31,3271.1201,0.007641221962940272
2020-08-03,3294.6101,0.00715536566594263
2020-08-04,3306.51,0.0036054223254121686
2020-08-05,3327.77,0.0064091575198012216
2020-08-06,3349.1599,0.00640712827419005
2020-08-07,3351.28,0.0006328241436065945
2020-08-10,3360.47,0.0027384827334759297
2020-08-11,3333.6899,-0.008001076540012132
2020-08-12,3380.3501,0.01389951540750514
2020-08-13,3373.4299,-0.0020492827488653733
2020-08-14,3372.8501,-0.00017188732202856133
2020-08-17,3381.99,0.002706179700074356
2020-08-18,3389.78,0.002300728889572129
2020-08-19,3374.8501,-0.00441411400799994
2020-08-20,3385.51,0.003153651189335086
2020-08-21,3397.1599,0.0034351993029498864
2020-08-24,3431.28,0.009993610391285334
2020-08-25,3443.6201,0.0035899032926029555
2020-08-26,3478.73,0.01014401195043249
2020-08-27,3484.55,0.0016716264045830256
2020-08-28,3508.01,0.00671001407851169
2020-08-31,3500.3101,-0.0021973605623918048
2020-09-01,3526.6499,0.007496818926814166
2020-09-02,3580.8401,0.0152490541901656
2020-09-03,3455.0601,-0.03575758553966423
2020-09-04,3426.96,-0.008166281339922978
2020-09-08,3331.8401,-0.028148836850612823
2020-09-09,3398.96,0.019944768520225944
2020-09-10,3339.1899,-0.017741269817969925
2020-09-11,3340.97,0.0005329513271484091
2020-09-14,3383.54,0.012661314711189059
2020-09-15,3401.2,0.005205811831507181
2020-09-16,3385.49,-0.004629658363745304
2020-09-17,3357.01,-0.008447955322129995
2020-09-18,3319.47,-0.011245565213035068
2020-09-21,3281.0601,-0.01163856023328854
2020-09-22,3315.5701,0.010463013321640107
2020-09-23,3236.9199,-0.024007355215383903
2020-09-24,3246.5901,0.0029830160424714155
2020-09-25,3298.46,0.01585044733696148
2020-09-28,3351.6001,0.015982180710499286
2020-09-29,3335.47,-0.004824274620304632
2020-09-30,3363.0,0.008219833784947334
2020-10-01,3380.8,0.005278935121522738
2020-10-02,3348.4199,-0.0096238049565307
2020-10-05,3408.6001,0.017813116223432103
2020-10-06,3360.97,-0.014072056358330686
2020-10-07,3419.4399,0.017247142944376154
2020-10-08,3446.8301,0.007978231350353955
2020-10-09,3477.1399,0.008755090968819029
2020-10-12,3534.22,0.016282536313335257
2020-10-13,3511.9299,-0.006326908928120747
2020-10-14,3488.6699,-0.006645169344888089
2020-10-15,3483.3401,-0.0015289137675462187
2020-10-16,3483.8101,0.00013491886559672435
2020-10-19,3426.9199,-0.01646468178356088
2020-10-20,3443.1201,0.004716196711445668
2020-10-21,3435.5601,-0.002198096967475522
2020-10-22,3453.49,0.005205344778990405
2020-10-23,3465.3899,0.0034398376343483025
2020-10-26,3400.97,-0.01876446651276594
2020-10-27,3390.6799,-0.0030302232963619175
2020-10-28,3271.03,-0.035925541733399326
2020-10-29,3310.1101,0.011876531654281495
2020-10-30,3269.96,-0.012203699257211351
2020-11-02,3310.24,0.012242941894852779
2020-11-03,3369.1599,0.01764273113976949
2020-11-04,3443.4399,0.02180751722459777
2020-11-05,3510.45,0.019273291710741144
2020-11-06,3509.4399,-0.00028778229327254095
2020-11-09,3550.5,0.011631986544879366
2020-11-10,3545.53,-0.0014007834839128777
2020-11-11,3572.6599,0.007622733236580265
2020-11-12,3537.01,-0.010028650918596152
2020-11-13,3585.1499,0.01351854881353869
2020-11-16,3626.9099,0.01158073223781288
2020-11-17,3609.53,-0.004803448562423891
2020-11-18,3567.79,-0.011631213479601318
2020-11-19,3581.8701,0.003938681840916141
2020-11-20,3557.54,-0.006815743554647316
2020-11-23,3577.5901,0.005620122546834858
2020-11-24,3635.4099,0.016032452098294566
2020-11-25,3629.6499,-0.001585672070281109
