Date,y_real,VaR_95,ES_95,VaR_99,ES_99
2020-07-23,-0.012396376192837734,-0.014531575426946783,-0.0259118954459303,-0.03111673399427337,-0.041029990674746754
2020-07-24,-0.006209630936814592,-0.017342527367160326,-0.03635995066262134,-0.03819516468808395,-0.0718441802253356
2020-07-27,0.007367919738353258,-0.017083906947744705,-0.03156461787991641,-0.03700647326979315,-0.05626654941280136
2020-07-28,-0.006494444545821185,-0.017126954378566643,-0.02841869594331783,-0.03384247950936903,-0.05024702121436786
2020-07-29,0.012351783509674948,-0.01671871006630492,-0.03611673741893957,-0.03627706060554309,-0.059947847758368006
2020-07-30,-0.003757280031150208,-0.01862552513337513,-0.03121251145410095,-0.03613614320405091,-0.05911094588496656
2020-07-31,0.007641221962940272,-0.016286163148931946,-0.028538640479643333,-0.03301236414821241,-0.06213763195949122
2020-08-03,0.00715536566594263,-0.017134903076334796,-0.030414348981445256,-0.033734497959234624,-0.05492641272412898
2020-08-04,0.0036054223254121686,-0.017087220764164905,-0.028353308195602396,-0.03364931262748859,-0.04919453453851471
2020-08-05,0.0064091575198012216,-0.015121596083837683,-0.023227802600501155,-0.029955332763908098,-0.04708044703037298
2020-08-06,0.00640712827419005,-0.015067554085447705,-0.025004976351889162,-0.02990652999197284,-0.0485761032148714
2020-08-07,0.0006328241436065945,-0.014849045576163317,-0.02325719376847128,-0.02953949440217418,-0.04709890115307374
2020-08-10,0.0027384827334759297,-0.01500357242306761,-0.026111110443702387,-0.02949443988518975,-0.04511204861584587
2020-08-11,-0.008001076540012132,-0.010030615250934474,-0.015998935427223873,-0.019998567812183937,-0.028046495730562743
2020-08-12,0.01389951540750514,-0.01615117316015328,-0.02675534828318205,-0.03265261618468459,-0.046488738102384464
2020-08-13,-0.0020492827488653733,-0.013669612216439591,-0.02162945658990231,-0.02584837092750097,-0.043889649760368334
2020-08-14,-0.00017188732202856133,-0.012907264803832152,-0.022125859151806003,-0.02521600750346617,-0.03712617624157611
2020-08-17,0.002706179700074356,-0.009433546432376897,-0.014782187178352117,-0.018574128320880016,-0.02935870020495745
2020-08-18,0.002300728889572129,-0.00900187859956873,-0.01533285327944303,-0.017968709254196698,-0.026082621518734996
2020-08-19,-0.00441411400799994,-0.008204577239584246,-0.01385359608937231,-0.01663001478383024,-0.026246122991044195
2020-08-20,0.003153651189335086,-0.009245810561278869,-0.015834872235594148,-0.01993307598309184,-0.027287075845222643
2020-08-21,0.0034351993029498864,-0.008702647517843285,-0.013240360961217753,-0.01709417648880293,-0.024782872894854736
2020-08-24,0.009993610391285334,-0.008408254176591573,-0.013291720556469128,-0.01677906619766016,-0.02633689146385443
2020-08-25,0.0035899032926029555,-0.009096775993790893,-0.014653325979589512,-0.01744238556495643,-0.026816709707628995
2020-08-26,0.01014401195043249,-0.007857321305423465,-0.0144545691290282,-0.016222175179452316,-0.023954687987791233
2020-08-27,0.0016716264045830256,-0.008407001109160116,-0.014297864661811486,-0.016878360528558796,-0.02461891109678766
2020-08-28,0.00671001407851169,-0.008081608398187843,-0.013766142236322037,-0.01653113141865323,-0.029096010012148295
2020-08-31,-0.0021973605623918048,-0.007660793285135491,-0.012978852442984122,-0.016143950378872736,-0.02543306413687918
2020-09-01,0.007496818926814166,-0.00837945539623285,-0.014647328039484264,-0.017047313679694396,-0.026686171368421503
2020-09-02,0.0152490541901656,-0.007720489399572719,-0.012977187573168656,-0.016252854774750313,-0.020381986215919017
2020-09-03,-0.03575758553966423,-0.009701515990007988,-0.015923162928790424,-0.018722558825560124,-0.026492219471378326
2020-09-04,-0.008166281339922978,-0.023803893023122896,-0.04939072353426603,-0.056500422881025365,-0.12581205722624964
2020-09-08,-0.028148836850612823,-0.017765218200238575,-0.03186788269763869,-0.03581010508619864,-0.07866003983857754
2020-09-09,0.019944768520225944,-0.024194834936444237,-0.044809969166700735,-0.05629296113761992,-0.0952537133360741
2020-09-10,-0.017741269817969925,-0.0195791753870827,-0.031008480396026338,-0.037555531582307775,-0.051161751511234504
2020-09-11,0.0005329513271484091,-0.02413931959570639,-0.04771172920978213,-0.05548044321265822,-0.08236095748916482
2020-09-14,0.012661314711189059,-0.017239725108090943,-0.026774062011173057,-0.03373374050312339,-0.05349958923216441
2020-09-15,0.005205811831507181,-0.019252778687000382,-0.030655620787866024,-0.03696917760685553,-0.06420504641540435
2020-09-16,-0.004629658363745304,-0.016875172220011028,-0.02800743674652389,-0.0333170856922463,-0.0505287528922392
2020-09-17,-0.008447955322129995,-0.017108936136944124,-0.029699499584524836,-0.03656052927616911,-0.05713784455700474
2020-09-18,-0.011245565213035068,-0.02047914952130199,-0.038704280470559654,-0.04202226623927155,-0.06378924620112604
2020-09-21,-0.01163856023328854,-0.020959664167253148,-0.04155553200619815,-0.04237070766153386,-0.08242770695686244
2020-09-22,0.010463013321640107,-0.021167493486818137,-0.03347705910150011,-0.04215071685968627,-0.06881068675457827
2020-09-23,-0.024007355215383903,-0.017232954534127765,-0.026294228446842937,-0.033436353201756495,-0.05046224785471208
2020-09-24,0.0029830160424714155,-0.022930877376826822,-0.049830166866983834,-0.05346313662262602,-0.0966379458023461
2020-09-25,0.01585044733696148,-0.01710327104555271,-0.027314969704015788,-0.03360986637529637,-0.044488575981013606
2020-09-28,0.015982180710499286,-0.019663229198177718,-0.033838350999774544,-0.038257620782024306,-0.051143123757791197
2020-09-29,-0.004824274620304632,-0.019604669193594052,-0.03159410165454662,-0.03854319457266893,-0.058325906397526085
2020-09-30,0.008219833784947334,-0.01862296227497512,-0.03476711729514462,-0.03753984387922584,-0.059721641063477264
2020-10-01,0.005278935121522738,-0.018279803255159405,-0.029074063297620554,-0.03481277519393903,-0.04917765879383256
2020-10-02,-0.0096238049565307,-0.018093241150040858,-0.027824080334487505,-0.034565050357309196,-0.060833129892801506
2020-10-05,0.017813116223432103,-0.02348087049040711,-0.037160837567005375,-0.04553962378644234,-0.06794263959972273
2020-10-06,-0.014072056358330686,-0.021310428627164816,-0.03734253568282237,-0.04060702600042262,-0.09292565914733936
2020-10-07,0.017247142944376154,-0.02435017950588957,-0.038018174271463374,-0.047370990380801906,-0.07635246136047279
2020-10-08,0.007978231350353955,-0.02248137986130331,-0.03524333344957493,-0.042287449510760446,-0.06298010797986864
2020-10-09,0.008755090968819029,-0.017875266444934954,-0.0281992734418968,-0.03430363031408052,-0.05409759618196868
2020-10-12,0.016282536313335257,-0.018354094806883527,-0.03151241297647782,-0.03474375544108173,-0.04820548693840027
2020-10-13,-0.006326908928120747,-0.021183861488743443,-0.03860585746676554,-0.04105418207179265,-0.061809491172562056
2020-10-14,-0.006645169344888089,-0.017420911516337696,-0.03131746235689744,-0.03608052542818405,-0.05824968803963541
2020-10-15,-0.0015289137675462187,-0.017574450948242126,-0.028487568736220183,-0.03593874982477967,-0.054129530066410636
2020-10-16,0.00013491886559672435,-0.018663827748494555,-0.02943806655008759,-0.03564885183646827,-0.04536815192715094
2020-10-19,-0.01646468178356088,-0.01777608867094388,-0.029365345055653032,-0.03434849381321387,-0.048051607059591675
2020-10-20,0.004716196711445668,-0.02728942152473621,-0.05521320008518353,-0.05937507572594675,-0.12612532950990482
2020-10-21,-0.002198096967475522,-0.017409030234607607,-0.030867001555302295,-0.03400688405303055,-0.04909307398794945
2020-10-22,0.005205344778990405,-0.018083547526357203,-0.03116129580832931,-0.03484327416384956,-0.05043462225913097
2020-10-23,0.0034398376343483025,-0.01722823543047859,-0.0291334186231483,-0.03367246182224298,-0.04241735335876422
2020-10-26,-0.01876446651276594,-0.01621550433180421,-0.029094497189222503,-0.03179011519190825,-0.04733750215793245
2020-10-27,-0.0030302232963619175,-0.02282613246137959,-0.042927703209340994,-0.052607960371375974,-0.07451133052023241
2020-10-28,-0.035925541733399326,-0.016677980143772083,-0.027192490651389702,-0.03363877102684215,-0.06880036634523423
2020-10-29,0.011876531654281495,-0.024074510870926255,-0.04523470093803604,-0.05477180707219126,-0.08426219432297
2020-10-30,-0.012203699257211351,-0.018621566440472612,-0.02990105615785301,-0.035578508286327866,-0.050927216621193726
2020-11-02,0.012242941894852779,-0.023330923194071103,-0.03928473651591729,-0.04600541177115941,-0.06530950381466505
2020-11-03,0.01764273113976949,-0.01908249944206006,-0.02992629481032124,-0.03590762884391532,-0.06484256389202243
2020-11-04,0.02180751722459777,-0.021684980260106956,-0.03830997280601368,-0.041271021931639514,-0.06364885144800465
2020-11-05,0.019273291710741144,-0.020988456814105966,-0.03391780177321192,-0.041382334835471074,-0.05465923984142752
2020-11-06,-0.00028778229327254095,-0.02169998946339857,-0.043447030660375106,-0.04270778759501965,-0.06128608032658282
2020-11-09,0.011631986544879366,-0.019414942926892453,-0.03214352273451954,-0.03645234924635996,-0.04907596539046696
2020-11-10,-0.0014007834839128777,-0.01837480223632042,-0.028467632554920734,-0.035074694202931356,-0.04886798327957156
2020-11-11,0.007622733236580265,-0.01875065943292063,-0.03011982397503444,-0.03594668918058023,-0.05227073589462964
2020-11-12,-0.010028650918596152,-0.017157081310125992,-0.025310092624634996,-0.03366524657878095,-0.049647488764716016
2020-11-13,0.01351854881353869,-0.022883679705499812,-0.038424693919254245,-0.04490203258834383,-0.06560392992724222
2020-11-16,0.01158073223781288,-0.018695506159538848,-0.03139300289789355,-0.035314282877725915,-0.055815830913857854
2020-11-17,-0.004803448562423891,-0.018001822981039712,-0.029951637116363537,-0.0346411282454327,-0.048703110972424773
2020-11-18,-0.011631213479601318,-0.017274328136798554,-0.028105725156845635,-0.035512186932992275,-0.044036409471402034
2020-11-19,0.003938681840916141,-0.021425828420575947,-0.0357724896915284,-0.04243554407010674,-0.06294144636413236
2020-11-20,-0.006815743554647316,-0.017398836694847587,-0.030091298098366276,-0.033963671506742045,-0.050029527105577246
2020-11-23,0.005620122546834858,-0.01767383909460862,-0.02976823068914103,-0.036092698715989906,-0.0507591717927957
2020-11-24,0.016032452098294566,-0.01757922322255492,-0.026158381635024236,-0.03410537634289422,-0.05449430365922207
2020-11-25,-0.001585672070281109,-0.0211024274288935,-0.03583583097103291,-0.04211842517652637,-0.09061504251275311
2020-11-27,0.002394112315803866,-0.01841223818775852,-0.029549198563037102,-0.03584635755121918,-0.061832863793694036
2020-11-30,-0.004606136535359951,-0.017842401119495338,-0.028316627141426257,-0.034496180123453214,-0.051992344122265444
2020-12-01,0.011208149247894879,-0.01736606190022851,-0.0292201564628921,-0.03548269934355699,-0.051847188963611394
2020-12-02,0.0017895485348597621,-0.018595807158622933,-0.028185508668042755,-0.03528794223319645,-0.05634131467238108
2020-12-03,-0.0006243414287024246,-0.017905597745948396,-0.02748324257360789,-0.0345149381081733,-0.04781828910669213
2020-12-04,0.008797451078871196,-0.018856706315721686,-0.030395829881396177,-0.03569984382305962,-0.049699316715344964
2020-12-07,-0.0019374982121646263,-0.01779800723819962,-0.028771675260504136,-0.03438722760980891,-0.04759633689054597
2020-12-08,0.0027832605897471193,-0.017753123689288896,-0.027548520782361086,-0.03490545961347507,-0.05979571972011108
2020-12-09,-0.007980956333667728,-0.017732995268663,-0.02864249946314992,-0.03418948366649347,-0.04763834006204807
2020-12-10,-0.0012859425036208737,-0.019081303262414372,-0.03014307213704525,-0.037932330174382835,-0.06552914498716396
2020-12-11,-0.0012657880604534375,-0.015111298487614687,-0.02493532860207966,-0.029490877417555846,-0.044463590175442706
2020-12-14,-0.0043687962305264194,-0.014928605501668446,-0.02475453588620858,-0.02903949140522197,-0.04364912713761649
2020-12-15,0.012838474692829475,-0.0139960201038591,-0.023432114882078064,-0.028973207080397637,-0.043957906185948505
2020-12-16,0.001771224362064208,-0.01608269047506182,-0.025743002164502937,-0.0302279959294184,-0.04124310717196051
2020-12-17,0.0057411539661148085,-0.014855514123975752,-0.023858431528059772,-0.028760265146646865,-0.04631043843240482
2020-12-18,-0.003517305463488601,-0.014375087980816222,-0.02702074532611496,-0.028219028214244053,-0.037576674100408776
2020-12-21,-0.003913931142698518,-0.009319212855956356,-0.015951408856645956,-0.020209387958359727,-0.03145969913091175
2020-12-22,-0.002075241419957014,-0.009926634118939215,-0.016938755077332706,-0.02089116831123457,-0.03212468696236339
2020-12-23,0.0007455332737925254,-0.009713649560452172,-0.015588928610732945,-0.01920826873555437,-0.02795516803067742
2020-12-24,0.003530363807621059,-0.009831428642081868,-0.016492178088249793,-0.019138300031908632,-0.02577382355294226
2020-12-28,0.008684694369857252,-0.00903010024889482,-0.014660512253517591,-0.01830676587919782,-0.026748307289657162
2020-12-29,-0.002229873321192395,-0.009359920374102715,-0.01566338224544214,-0.01866731973140898,-0.02752162428413328
2020-12-30,0.0013406481091209083,-0.00926777523373042,-0.01628283084006739,-0.019354725648871748,-0.031380933095600146
2020-12-31,0.006418223602363756,-0.00855225178746007,-0.013890356045817292,-0.017898386934180752,-0.02538775391119109
2021-01-04,-0.014864771769224907,-0.007990244144275732,-0.015507834618976353,-0.017265209141648315,-0.026551992180622628
2021-01-05,0.007057630025241565,-0.01491621335648514,-0.02624955506251648,-0.030501282368618748,-0.05028418990781495
2021-01-06,0.0056936073540782015,-0.00852373866094317,-0.015398257523588518,-0.017817747696758948,-0.025636015145634624
2021-01-07,0.014738247858241089,-0.008554731397914883,-0.014321590512602572,-0.017835575240613473,-0.027189426101155323
2021-01-08,0.005476839390127243,-0.010288574446558993,-0.015998692272352552,-0.01968965804341608,-0.0280195536335393
2021-01-11,-0.006576321297195737,-0.0084215587269953,-0.015501888192783968,-0.017807128645715688,-0.02944872234971152
2021-01-12,0.00041569309092447424,-0.011506603541108005,-0.019621401983301714,-0.0247023759824175,-0.03490026206538456
2021-01-13,0.0022730704581438083,-0.009015016708564284,-0.01563747884417285,-0.01846793998636917,-0.03045149574712878
2021-01-14,-0.0037605265388745705,-0.008647514636845594,-0.015182127884482899,-0.01804223978619284,-0.024891938447204057
2021-01-15,-0.007215990506594139,-0.009058071998088689,-0.016172898535410617,-0.020026899262170657,-0.031196424465353763
2021-01-19,0.008103454448169666,-0.013438380721359607,-0.021895425203311027,-0.027164866252704006,-0.044941879828396994
2021-01-20,0.01383942117257678,-0.008696069371085236,-0.014870360001250136,-0.01815347461778509,-0.03140059687503183
2021-01-21,0.0003166807646354167,-0.009720210158388053,-0.0160915507168239,-0.01928217174908554,-0.027694326373121726
2021-01-22,-0.00301515324825853,-0.009273763118281587,-0.014711539988131404,-0.01878351770772885,-0.031140247478721652
2021-01-25,0.003609307961462827,-0.009619314290055924,-0.017075254568979927,-0.020243894991035138,-0.028090081153582552
2021-01-26,-0.0014899457008001333,-0.008889518981471504,-0.01711242735317374,-0.018441845119019373,-0.034361824012793044
2021-01-27,-0.026013315868638212,-0.009308340425243866,-0.01749403001435778,-0.0190049013498253,-0.028460623119116707
2021-01-28,0.009713308524122166,-0.021961265417747608,-0.042321145141917774,-0.04949632368389542,-0.09801620866198897
2021-01-29,-0.01950037956365066,-0.015323876145317581,-0.024770369866011215,-0.028867426860569683,-0.04131973149674922
2021-02-01,0.015924295638786157,-0.02155311164236017,-0.041363316637345895,-0.049355650886235426,-0.07763517480886077
2021-02-02,0.013802541602421144,-0.019703729360059895,-0.032810558805009715,-0.037171716937258216,-0.048842750082604566
2021-02-03,0.0010082440826528817,-0.015549557666784657,-0.02599687152916471,-0.029831405273674085,-0.03945578641603947
2021-02-04,0.010794855877440189,-0.014984868315393956,-0.023496013102583493,-0.02909543597699732,-0.04674113498718079
2021-02-05,0.003889922713460068,-0.01605342369884956,-0.02609610873477555,-0.030181083367968844,-0.04722352150200886
2021-02-08,0.007372104940914913,-0.014890144129773459,-0.026993954620022236,-0.028937461867180977,-0.04399774808551159
2021-02-09,-0.0011141435206928618,-0.014284185474652643,-0.02253317083372931,-0.028102130117613394,-0.03516501554263141
2021-02-10,-0.000345245120110264,-0.015141963801109444,-0.024004467640765446,-0.02921045210975206,-0.04441929011647139
2021-02-11,0.0016610748072916825,-0.014505410212029484,-0.0234899361300387,-0.028005282359545237,-0.03671778822360658
2021-02-12,0.0046999720968684934,-0.01384946255530923,-0.023563833071577826,-0.027053186403671572,-0.039156562555828216
2021-02-16,-0.0005694369955041351,-0.013632008469876932,-0.021209977974151778,-0.026672170074678765,-0.038928997255142
2021-02-17,-0.0003204508638788187,-0.01399621940445107,-0.022195310947005872,-0.027100916330230117,-0.06502634322804253
2021-02-18,-0.004425612306311029,-0.01383576895330121,-0.022242494865181178,-0.026722682542492247,-0.038229609470127275
2021-02-19,-0.0018566165820490526,-0.014356226556755315,-0.02463795813518551,-0.029202449171307304,-0.050700738770818383
2021-02-22,-0.007762902892533376,-0.014018669116388749,-0.022021638869827012,-0.0276830067282689,-0.03909247098681628
2021-02-23,0.0012555251833221816,-0.01679420593091986,-0.028520567729680195,-0.033560524181347806,-0.0517220097009651
2021-02-24,0.011287664038767272,-0.013197102229537041,-0.02219290674396155,-0.02583754544257908,-0.03846380214221328
2021-02-25,-0.024783383201487447,-0.014186375762826293,-0.02358951639566196,-0.026897569719498728,-0.04653606874262803
2021-02-26,-0.00476153607103222,-0.01953636012497826,-0.035220100349835845,-0.04403175267935201,-0.08737975282712221
2021-03-01,0.023512181949861776,-0.014551479544878166,-0.02677342355430644,-0.029667090330090632,-0.040526894630145124
2021-03-02,-0.008113696941617949,-0.020345732394384024,-0.035337448005949526,-0.040159946996888796,-0.05563172387510705
2021-03-03,-0.013152318131987126,-0.018510854799823423,-0.03184347143903859,-0.03707892570208309,-0.056875071822014955
2021-03-04,-0.013508037960082262,-0.019629800200171285,-0.033641459661617155,-0.040310779731757014,-0.06029336602815375
2021-03-05,0.019308337787066563,-0.02143405330528594,-0.03676406881732085,-0.043046358683705495,-0.06585878394444933
2021-03-08,-0.00537363183326193,-0.02230138212880031,-0.035858113839320555,-0.04180074776177232,-0.06582595357617037
2021-03-09,0.014055389446329294,-0.016164579967028466,-0.028518678096224874,-0.03368339428333582,-0.04865741734739562
2021-03-10,0.006012225075486786,-0.018401183643058323,-0.03143271734597507,-0.03529425131648986,-0.04605163002028164
2021-03-11,0.010341817954390289,-0.017064738465553703,-0.03019410046864914,-0.03309788891302329,-0.05075626837377811
2021-03-12,0.001014883324412736,-0.018181928128002352,-0.02756986685107303,-0.03413927946306397,-0.04483356455906284
2021-03-15,0.006470926035999347,-0.017162158419981973,-0.029061756576570313,-0.03302975430536847,-0.05170660140865077
2021-03-16,-0.0015708966885024493,-0.013705512206089517,-0.02404796383383154,-0.026888764652430192,-0.04176830521406374
2021-03-17,0.0028752304677808174,-0.014967415847697063,-0.026203555348428102,-0.02944058130519111,-0.04104729659554492
2021-03-18,-0.014870545764613177,-0.01380915795954651,-0.023612051180819497,-0.02682762292776506,-0.04097636910888588
2021-03-19,-0.000602895051283216,-0.02076659371179481,-0.03348404484387045,-0.042452976614915955,-0.0701958483857801
2021-03-22,0.007000559372378099,-0.01459378731062024,-0.023032441895982598,-0.02792002540869784,-0.03901932864929001
2021-03-23,-0.007660126186859508,-0.013578044910225628,-0.022611207087994398,-0.026740174085775652,-0.04032384731782893
2021-03-24,-0.005482329697449497,-0.01590989831139388,-0.026563023266662485,-0.032565936465823266,-0.05425772415957804
2021-03-25,0.005226576528552477,-0.015112174825638418,-0.02926957024995663,-0.031741548331655794,-0.06479307097560649
2021-03-26,0.016494413826353246,-0.014154146623547753,-0.023456955534487567,-0.027329361987299194,-0.042609771680909486
2021-03-29,-0.0008683767488223089,-0.01941472120944628,-0.031525517872553095,-0.0361479589648107,-0.05260971068325498
2021-03-30,-0.0031628447938841803,-0.014444026475674209,-0.023558499093743152,-0.027708382557034075,-0.03391451840998095
2021-03-31,0.003615967795400912,-0.014225361668439119,-0.024042018392298865,-0.02916988654650504,-0.038503439386339995
2021-04-01,0.01175582428390844,-0.014104853248285715,-0.02337648897450394,-0.027193205413665673,-0.0400849258351506
2021-04-05,0.014334989068374257,-0.015209313220845733,-0.023206504796022143,-0.02883507457759321,-0.04550637995295332
2021-04-06,-0.0009740121349786755,-0.01695826895891641,-0.027104893192508347,-0.032964344734890724,-0.046228866714624235
2021-04-07,0.0014741678296181662,-0.014404771641006581,-0.024514921639538327,-0.02777184507941442,-0.04342175616086984
2021-04-08,0.0042117336337160905,-0.013989217519747493,-0.02060706232350969,-0.027248473148644606,-0.05030467508888774
2021-04-09,0.007690292339420789,-0.0137957421692124,-0.02291283262196703,-0.02692616279397572,-0.04083779336167952
2021-04-12,-0.0001961052667184507,-0.013342753035081525,-0.023208207887331862,-0.026431411626559414,-0.03403933624414991
2021-04-13,0.003289069640782914,-0.014118878166812612,-0.021635413704830284,-0.027092883579470792,-0.04359145043438056
2021-04-14,-0.004096083150219321,-0.013642277152965067,-0.02127216133964075,-0.026511590106283893,-0.043076365598257824
2021-04-15,0.011033085548909699,-0.014150284993912892,-0.02440320768475631,-0.029369844226120274,-0.04489657315550556
2021-04-16,0.0036023250892980316,-0.01514301328889595,-0.024101876555600005,-0.028779333421702736,-0.03986380774832104
2021-04-19,-0.005320678090511675,-0.00981169462457772,-0.016256339171460143,-0.01935185364282248,-0.02864297701998847
2021-04-20,-0.006825579275577724,-0.010021247287669507,-0.02198823072497785,-0.022613053451156044,-0.02943357804472368
2021-04-21,0.00926302569209731,-0.011493291830527686,-0.020665148714982942,-0.024408982055864125,-0.036546515917527236
2021-04-22,-0.009253327895628998,-0.010390975114955502,-0.016820458900288448,-0.02000519162457881,-0.026641478861201537
2021-04-23,0.01086939993906966,-0.015312992791628434,-0.027847959529688784,-0.031371642162460994,-0.049426116290020985
2021-04-26,0.0017806856932636585,-0.011367856099537508,-0.018191608355234572,-0.021545985767318927,-0.030864494844990036
2021-04-27,-0.00021491842252078727,-0.009885286800697102,-0.016179526439521374,-0.019471457603613948,-0.025468836898899012
2021-04-28,-0.000845888252405112,-0.010202101321162898,-0.016505143852749118,-0.019775854149717408,-0.028125595155783938
2021-04-29,0.006740032222547358,-0.010188781811701526,-0.01651405562008195,-0.01975944863902463,-0.02970745519201571
2021-04-30,-0.007220715124308544,-0.009645865870811262,-0.014819055156437281,-0.019208406113696355,-0.028621815278392696
2021-05-03,0.002744337316204057,-0.010572299909515423,-0.022127802542179276,-0.023224039058946582,-0.038542726011325495
2021-05-04,-0.006700737419690891,-0.00974664812305195,-0.01530483149042746,-0.01936271500634723,-0.029039562877150732
2021-05-05,0.0007031954443804451,-0.009677773675293,-0.01959229638035163,-0.02199451522613881,-0.03950167601179667
2021-05-06,0.008132305905622235,-0.009931929242889942,-0.0162769499923306,-0.01955311629324714,-0.026882255517202826
2021-05-07,0.0073462960636077775,-0.009307966190347745,-0.017332907960803723,-0.018923986403576943,-0.029896159715452432
2021-05-10,-0.010490475274578066,-0.009394545654689446,-0.01519937876024162,-0.019052825214472116,-0.023151327657151725
2021-05-11,-0.008711755359605885,-0.014692331652009701,-0.025958478853455123,-0.03128044120030397,-0.04642863636843837
2021-05-12,-0.021682792536882413,-0.016000542369582905,-0.027423298380487793,-0.03278629507749303,-0.04791485531832053
2021-05-13,0.012099654192200689,-0.019950579440464366,-0.03698257269852542,-0.04142384769575913,-0.06070336047190605
2021-05-14,0.01480777912515529,-0.01508294287731403,-0.02419221549890904,-0.02842042216323896,-0.04048109863434071
2021-05-17,-0.0025332681280973417,-0.017808210332990508,-0.02815388115160794,-0.033745580894488966,-0.048915694446808336
2021-05-18,-0.0085537577020345,-0.014621660391419605,-0.025251410555549587,-0.029445994718709435,-0.04242415202923084
2021-05-19,-0.002947751226265737,-0.021361769035088587,-0.03405361643247321,-0.04319228130593394,-0.06596884365575065
2021-05-20,0.01049941931751669,-0.014194100998100466,-0.026123050255245382,-0.02925308594060255,-0.038690938975776655
2021-05-21,-0.0007841751073522773,-0.01560521308650831,-0.0248295415350172,-0.02938560447678731,-0.0488430328996261
2021-05-24,0.009862487528944242,-0.013891780656725302,-0.02130685880784278,-0.02689318154612614,-0.03878135345343434
2021-05-25,-0.002127540180112374,-0.015117626379431983,-0.02687422482626445,-0.028121280041546376,-0.041059344947174635
2021-05-26,0.0018750452544051735,-0.014421861897671417,-0.0236407630508058,-0.02858942099581077,-0.03550075019300088
2021-05-27,0.0011646483736128318,-0.01351051877883143,-0.021813987156712088,-0.026315271162586813,-0.03760387101837662
2021-05-28,0.0007685910954955957,-0.013032520143987661,-0.02123537981645117,-0.025762809545558513,-0.03801223602111704
2021-06-01,-0.0004924727887221105,-0.012836601485686296,-0.02299723531183616,-0.025482157824214726,-0.0374502363154171
2021-06-02,0.0014458942486147396,-0.013571632520031848,-0.02253886753188184,-0.026194778235397936,-0.03374109655098823
2021-06-03,-0.003635298412696689,-0.01278216454814282,-0.019956609611040472,-0.02528481412927872,-0.03896493167801971
2021-06-04,0.008795294143248063,-0.01339283070988197,-0.02346729097585845,-0.028149270141804746,-0.0445827609026173
2021-06-07,-0.0007970522097587213,-0.014066357248119098,-0.020846690103962128,-0.02607865153260419,-0.03958083704953016
2021-06-08,0.0001750223023049304,-0.009849706725119613,-0.016889806808203962,-0.01969631157429423,-0.028600478151850205
2021-06-09,-0.0018255418332614414,-0.010663273364175697,-0.016624494347969924,-0.020452468911351832,-0.027534615567267516
2021-06-10,0.004641461600437423,-0.010431483507867939,-0.01714425231604508,-0.021015884002613575,-0.03143164968336471
2021-06-11,0.0019465234712153475,-0.00999637236054795,-0.01636696665777435,-0.019808901213668063,-0.02580894204443936
2021-06-14,0.0018135655828523164,-0.010031730803540287,-0.01789878706092014,-0.01985396277916614,-0.03203982967938606
2021-06-15,-0.002013729705857135,-0.009830966061337479,-0.015436479235069502,-0.019487811518523617,-0.028852148910467577
2021-06-16,-0.005404692334833238,-0.010158142282208182,-0.018883651907629685,-0.020474784984022068,-0.032983076414288395
2021-06-17,-0.0004358029561890723,-0.011130854077865156,-0.02068295013576955,-0.023542033575287138,-0.03451979999528432
2021-06-18,-0.013211363259518182,-0.010898835967949293,-0.017036153125498346,-0.02057734251737286,-0.03204443835020404
2021-06-21,0.013905153141239511,-0.016975803409126224,-0.029332543757017222,-0.03415221325769084,-0.05503702246959503
2021-06-22,0.005111405874197504,-0.013892080259348296,-0.02217231557055431,-0.026744586586495492,-0.039010429160203815
2021-06-23,-0.0010838710817555274,-0.01024398518700266,-0.01669720281982713,-0.020317491456958256,-0.03611006696457158
2021-06-24,0.0057944318028640114,-0.010358207739367544,-0.017436287873409985,-0.020437138937852442,-0.029722049724918594
2021-06-25,0.003325072316692429,-0.009378251171620356,-0.015828608331836448,-0.01943385776873296,-0.026424287312514602
2021-06-28,0.0023122963233731817,-0.00927151139051413,-0.014967038319736739,-0.01914931910360984,-0.03174337861046122
2021-06-29,0.0002772880925559911,-0.010765518042214341,-0.016931300372561162,-0.020633377397476102,-0.0301415899626077
2021-06-30,0.0013272795151061919,-0.011555515979230893,-0.016911634987856024,-0.02136761628314041,-0.031765071719080024
2021-07-01,0.005208031847341378,-0.010107004102589693,-0.01812715208266451,-0.019676732473831865,-0.03143776935512096
2021-07-02,0.007472095427540494,-0.010609166388531571,-0.016156584378292226,-0.020141917273424535,-0.031172164243476443
2021-07-06,-0.002023901711197804,-0.009903122629899057,-0.0165026433669578,-0.01925965199099402,-0.02953237389163551
2021-07-07,0.0033533594906819744,-0.010708846402245573,-0.018038517926061814,-0.020724487656770128,-0.031118272277564897
2021-07-08,-0.008597890558463597,-0.0105684958621589,-0.017150027580370614,-0.019975988914654054,-0.03101219543300806
2021-07-09,0.01121483043477715,-0.01833255255429253,-0.03344657849314446,-0.036001394886141125,-0.07130691465916653
2021-07-12,0.003445237688302239,-0.011715361328075963,-0.019190316801309823,-0.02151666139143416,-0.031695649360283296
2021-07-13,-0.003523006160705296,-0.010498638777094503,-0.018555425250702445,-0.02036343674209037,-0.025628976118234743
2021-07-14,0.001164246553465819,-0.01164241134538824,-0.021275503679748883,-0.023503380846778898,-0.037660556013040525
